,arr_time,exit_time,origin,total,exit_time_binned,destination
32764,596,613,Russell Square,1,20,513
32765,557,574,Russell Square,1,18,513
32766,651,677,Russell Square,1,25,644
32767,518,534,Russell Square,1,15,513
32768,487,505,Russell Square,1,13,513
32769,596,613,Russell Square,1,20,513
32770,558,573,Russell Square,1,18,513
32771,596,613,Russell Square,1,20,513
32772,492,508,Russell Square,1,13,513
32773,486,505,Russell Square,1,13,513
32774,596,613,Russell Square,1,20,513
32775,483,496,Russell Square,1,13,513
32776,596,613,Russell Square,1,20,513
32777,596,613,Russell Square,1,20,513
32778,659,676,Russell Square,1,25,513
32779,482,496,Russell Square,1,13,513
32780,482,496,Russell Square,1,13,513
32781,596,614,Russell Square,1,20,513
32782,691,717,Russell Square,1,27,644
32783,596,614,Russell Square,1,20,513
32784,463,483,Lambeth North,1,12,644
32785,501,532,Lambeth North,1,15,513
32786,517,537,Lambeth North,1,15,644
32787,662,677,Lambeth North,1,25,513
32788,694,716,Lambeth North,1,27,513
32789,531,552,Lambeth North,1,16,644
32790,661,678,Lambeth North,1,25,513
32791,661,678,Lambeth North,1,25,513
32792,500,516,Lambeth North,1,14,513
32793,537,551,Lambeth North,1,16,513
32794,486,508,Lambeth North,1,13,513
32795,347,375,Lambeth North,1,4,644
32796,516,533,Lambeth North,1,15,513
32797,473,490,Lambeth North,1,12,513
32798,549,571,Lambeth North,1,18,644
32799,486,508,Lambeth North,1,13,513
32800,527,545,Lambeth North,1,16,513
32801,433,483,South Kenton,1,12,513
32802,458,506,South Kenton,1,13,513
32803,453,510,South Kenton,1,13,644
32804,419,467,South Kenton,1,11,644
32805,481,539,South Kenton,1,15,644
32806,457,508,South Kenton,1,13,513
32807,496,545,South Kenton,1,16,513
32808,474,525,South Kenton,1,14,644
32809,532,587,South Kenton,1,19,644
32810,579,638,South Kenton,1,22,644
32811,507,555,South Kenton,1,16,644
32812,426,482,Malden Manor,1,12,513
32813,464,512,Malden Manor,1,14,513
32814,484,551,Malden Manor,1,16,513
32815,523,567,Malden Manor,1,17,513
32816,466,513,Malden Manor,1,14,513
32817,466,525,Malden Manor,1,14,513
32818,465,515,Malden Manor,1,14,513
32819,486,543,Malden Manor,1,16,513
32820,461,513,Malden Manor,1,14,513
32821,494,543,Malden Manor,1,16,513
32822,467,513,Malden Manor,1,14,513
32823,442,514,Malden Manor,1,14,513
32824,433,478,Malden Manor,1,11,513
32825,489,548,Malden Manor,1,16,513
32826,424,483,St Mary Cray,1,12,513
32827,439,484,Ruislip Gardens,1,12,513
32828,448,493,Ruislip Gardens,1,12,513
32829,449,498,Ruislip Gardens,1,13,513
32830,457,504,Ruislip Gardens,1,13,513
32831,480,531,Ruislip Gardens,1,15,513
32832,482,532,Ruislip Gardens,1,15,513
32833,487,537,Ruislip Gardens,1,15,513
32834,499,553,Ruislip Gardens,1,16,513
32835,330,381,Ruislip Gardens,1,5,513
32836,486,538,Ruislip Gardens,1,15,513
32837,466,515,Ruislip Gardens,1,14,513
32838,485,537,Ruislip Gardens,1,15,513
32839,502,565,Ruislip Gardens,1,17,513
32840,332,381,Ruislip Gardens,1,5,513
32841,429,476,Ruislip Gardens,1,11,513
32842,516,568,Ruislip Gardens,1,17,513
32843,412,468,Ruislip Gardens,1,11,513
32844,476,525,Ruislip Gardens,1,14,513
32845,392,437,Ruislip Gardens,1,9,513
32846,435,481,Ruislip Gardens,1,12,513
32847,635,684,Ruislip Gardens,1,25,513
32848,478,532,Ruislip Gardens,1,15,513
32849,484,532,Ruislip Gardens,1,15,513
32850,515,567,Ruislip Gardens,1,17,513
32851,369,414,Ruislip Gardens,1,7,513
32852,383,428,Ruislip Gardens,1,8,513
32853,487,536,Ruislip Gardens,1,15,513
32854,479,532,Ruislip Gardens,1,15,513
32855,462,512,Ruislip Gardens,1,14,513
32856,524,575,Ruislip Gardens,1,18,513
32857,432,481,Ruislip Gardens,1,12,513
32858,397,444,Ruislip Gardens,1,9,513
32859,496,553,Ruislip Gardens,1,16,513
32860,543,591,Ruislip Gardens,1,19,513
32861,410,456,Ruislip Gardens,1,10,513
32862,424,471,Ruislip Gardens,1,11,513
32863,448,493,Ruislip Gardens,1,12,513
32864,431,481,Ruislip Gardens,1,12,513
32865,413,466,Ruislip Gardens,1,11,513
32866,443,489,Ruislip Gardens,1,12,513
32867,398,444,Ruislip Gardens,1,9,513
32868,548,598,Ruislip Gardens,1,19,513
32869,429,483,Northwood,1,12,513
32870,415,482,Northwood,1,12,644
32871,479,541,Northwood,1,16,513
32872,382,438,Northwood,1,9,513
32873,388,445,Northwood,1,9,644
32874,487,544,Northwood,1,16,513
32875,432,487,Northwood,1,12,513
32876,456,511,Northwood,1,14,513
32877,476,532,Northwood,1,15,513
32878,443,502,Northwood,1,13,513
32879,505,562,Northwood,1,17,644
32880,485,550,Northwood,1,16,513
32881,357,413,Northwood,1,7,513
32882,465,522,Northwood,1,14,513
32883,484,544,Northwood,1,16,513
32884,466,483,Wapping,1,12,644
32885,501,516,Wapping,1,14,513
32886,480,507,Wapping,1,13,644
32887,596,612,Wapping,1,20,644
32888,502,525,Wapping,1,14,513
32889,479,503,Wapping,1,13,513
32890,616,633,Wapping,1,22,644
32891,513,530,Wapping,1,15,513
32892,485,504,Wapping,1,13,513
32893,455,472,Wapping,1,11,513
32894,460,484,Vauxhall,1,12,513
32895,525,552,Vauxhall,1,16,513
32896,574,597,Vauxhall,1,19,644
32897,482,504,Vauxhall,1,13,513
32898,494,517,Vauxhall,1,14,644
32899,516,544,Vauxhall,1,16,513
32900,561,583,Vauxhall,1,18,513
32901,475,498,Vauxhall,1,13,644
32902,520,546,Vauxhall,1,16,644
32903,461,486,Vauxhall,1,12,644
32904,507,534,Vauxhall,1,15,513
32905,487,508,Vauxhall,1,13,513
32906,621,643,Vauxhall,1,22,644
32907,546,574,Vauxhall,1,18,644
32908,655,678,Vauxhall,1,25,513
32909,400,421,Vauxhall,1,8,513
32910,511,543,Vauxhall,1,16,513
32911,536,562,Vauxhall,1,17,644
32912,534,559,Vauxhall,1,17,644
32913,494,515,Vauxhall,1,14,513
32914,408,430,Vauxhall,1,8,513
32915,546,569,Vauxhall,1,17,513
32916,627,649,Vauxhall,1,23,513
32917,547,569,Vauxhall,1,17,513
32918,478,501,Vauxhall,1,13,644
32919,578,602,Vauxhall,1,20,513
32920,534,557,Vauxhall,1,17,513
32921,428,450,Vauxhall,1,9,513
32922,634,656,Vauxhall,1,23,644
32923,439,484,Dagenham East,1,12,644
32924,444,484,Dagenham East,1,12,644
32925,481,524,Dagenham East,1,14,644
32926,482,527,Dagenham East,1,15,644
32927,516,555,Dagenham East,1,16,513
32928,524,564,Dagenham East,1,17,513
32929,491,532,Dagenham East,1,15,644
32930,466,508,Dagenham East,1,13,644
32931,479,522,Dagenham East,1,14,644
32932,569,616,Dagenham East,1,21,513
32933,457,499,Dagenham East,1,13,644
32934,470,509,Dagenham East,1,13,644
32935,495,541,Dagenham East,1,16,513
32936,379,416,Dagenham East,1,7,513
32937,490,534,Dagenham East,1,15,513
32938,540,589,Dagenham East,1,19,513
32939,364,405,Dagenham East,1,6,644
32940,446,489,Dagenham East,1,12,644
32941,374,411,Dagenham East,1,7,513
32942,450,490,Dagenham East,1,12,644
32943,546,584,Dagenham East,1,18,644
32944,496,540,Dagenham East,1,15,644
32945,495,543,Dagenham East,1,16,513
32946,366,405,Dagenham East,1,6,644
32947,414,453,Dagenham East,1,10,513
32948,441,483,Dagenham East,1,12,513
32949,492,542,Dagenham East,1,16,513
32950,332,378,Dagenham East,1,5,644
32951,349,389,Dagenham East,1,5,513
32952,412,447,Dagenham East,1,9,513
32953,522,580,Dagenham East,1,18,644
32954,428,467,Dagenham East,1,11,513
32955,431,484,Upminster,1,12,644
32956,481,519,Upminster,1,14,513
32957,494,548,Upminster,1,16,644
32958,462,513,Upminster,1,14,644
32959,471,527,Upminster,1,15,644
32960,454,489,Upminster,1,12,644
32961,435,468,Upminster,1,11,513
32962,409,458,Upminster,1,10,644
32963,559,598,Upminster,1,19,644
32964,432,483,Upminster,1,12,513
32965,385,434,Upminster,1,8,644
32966,433,484,West Harrow,1,12,513
32967,509,564,West Harrow,1,17,644
32968,470,525,West Harrow,1,14,644
32969,504,557,West Harrow,1,17,644
32970,460,521,West Harrow,1,14,513
32971,456,487,Prince Regent,1,12,513
32972,473,507,Prince Regent,1,13,513
32973,484,516,Prince Regent,1,14,644
32974,487,522,Prince Regent,1,14,513
32975,501,531,Prince Regent,1,15,513
32976,437,463,Prince Regent,1,10,513
32977,512,545,Prince Regent,1,16,644
32978,393,427,Prince Regent,1,8,513
32979,485,514,Prince Regent,1,14,644
32980,485,516,Prince Regent,1,14,644
32981,454,489,Prince Regent,1,12,513
32982,597,631,Prince Regent,1,22,513
32983,376,411,Prince Regent,1,7,513
32984,419,447,Prince Regent,1,9,644
32985,484,514,Prince Regent,1,14,513
32986,506,536,Prince Regent,1,15,513
32987,523,552,Prince Regent,1,16,513
32988,433,464,Prince Regent,1,10,513
32989,472,486,Stratford,1,12,513
32990,470,491,Stratford,1,12,513
32991,501,515,Stratford,1,14,513
32992,550,566,Stratford,1,17,513
32993,649,661,Stratford,1,24,513
32994,417,430,Stratford,1,8,513
32995,470,483,Stratford,1,12,513
32996,417,431,Stratford,1,8,513
32997,389,409,Stratford,1,7,644
32998,443,457,Stratford,1,10,513
32999,509,524,Stratford,1,14,513
33000,598,614,Stratford,1,20,513
33001,522,539,Stratford,1,15,513
33002,524,539,Stratford,1,15,513
33003,509,525,Stratford,1,14,513
33004,370,384,Stratford,1,5,513
33005,388,409,Stratford,1,7,644
33006,524,539,Stratford,1,15,513
33007,416,430,Stratford,1,8,513
33008,461,476,Stratford,1,11,513
33009,446,458,Stratford,1,10,513
33010,517,535,Stratford,1,15,513
33011,476,486,Temple,1,12,644
33012,526,534,Temple,1,15,644
33013,555,566,Temple,1,17,644
33014,561,571,Temple,1,18,644
33015,602,612,Temple,1,20,644
33016,655,663,Temple,1,24,644
33017,710,718,Temple,1,27,644
33018,568,578,Temple,1,18,644
33019,664,678,Temple,1,25,644
33020,671,678,Temple,1,25,644
33021,671,679,Temple,1,25,644
33022,618,628,Temple,1,21,644
33023,633,642,Temple,1,22,644
33024,540,553,Temple,1,16,644
33025,546,555,Temple,1,16,644
33026,671,678,Temple,1,25,644
33027,578,588,Temple,1,19,644
33028,644,652,Temple,1,23,644
33029,655,662,Temple,1,24,644
33030,618,626,Temple,1,21,644
33031,529,539,Temple,1,15,644
33032,711,720,Temple,1,27,644
33033,522,532,Temple,1,15,644
33034,476,486,Temple,1,12,644
33035,608,618,Temple,1,21,644
33036,426,436,Temple,1,9,644
33037,563,574,Temple,1,18,644
33038,673,681,Temple,1,25,644
33039,665,678,Temple,1,25,644
33040,547,557,Temple,1,17,644
33041,570,578,Temple,1,18,644
33042,687,696,Temple,1,26,644
33043,446,487,Beckton,1,12,513
33044,470,514,Beckton,1,14,513
33045,474,515,Beckton,1,14,513
33046,433,474,Beckton,1,11,513
33047,426,480,Beckton,1,11,513
33048,345,384,Beckton,1,5,513
33049,429,473,Beckton,1,11,513
33050,480,521,Beckton,1,14,513
33051,291,341,Beckton,1,2,513
33052,493,536,Beckton,1,15,513
33053,498,536,Beckton,1,15,644
33054,410,446,Beckton,1,9,513
33055,490,529,Beckton,1,15,513
33056,300,342,Beckton,1,2,513
33057,466,505,Beckton,1,13,513
33058,518,559,Beckton,1,17,644
33059,490,532,Beckton,1,15,513
33060,392,436,Beckton,1,9,513
33061,544,584,Beckton,1,18,513
33062,464,509,Beckton,1,13,513
33063,433,474,Beckton,1,11,513
33064,462,507,Beckton,1,13,513
33065,299,342,Beckton,1,2,513
33066,464,508,Beckton,1,13,644
33067,531,567,Beckton,1,17,513
33068,351,404,Beckton,1,6,513
33069,377,424,Beckton,1,8,513
33070,470,487,Stepney Green,1,12,513
33071,485,498,Stepney Green,1,13,644
33072,494,508,Stepney Green,1,13,644
33073,500,511,Stepney Green,1,14,644
33074,511,523,Stepney Green,1,14,644
33075,521,536,Stepney Green,1,15,644
33076,531,543,Stepney Green,1,16,644
33077,552,577,Stepney Green,1,18,644
33078,646,659,Stepney Green,1,23,644
33079,680,697,Stepney Green,1,26,644
33080,549,574,Stepney Green,1,18,644
33081,676,689,Stepney Green,1,25,644
33082,527,543,Stepney Green,1,16,644
33083,513,527,Stepney Green,1,15,644
33084,499,511,Stepney Green,1,14,644
33085,447,458,Stepney Green,1,10,644
33086,619,634,Stepney Green,1,22,513
33087,506,518,Stepney Green,1,14,644
33088,527,540,Stepney Green,1,15,644
33089,523,538,Stepney Green,1,15,644
33090,528,540,Stepney Green,1,15,644
33091,523,536,Stepney Green,1,15,644
33092,501,512,Stepney Green,1,14,644
33093,391,402,Stepney Green,1,6,644
33094,519,536,Stepney Green,1,15,644
33095,674,692,Stepney Green,1,26,513
33096,497,512,Stepney Green,1,14,644
33097,506,518,Stepney Green,1,14,644
33098,603,619,Stepney Green,1,21,513
33099,497,508,Stepney Green,1,13,644
33100,524,538,Stepney Green,1,15,644
33101,490,502,Stepney Green,1,13,644
33102,631,644,Stepney Green,1,22,644
33103,497,508,Stepney Green,1,13,644
33104,506,518,Stepney Green,1,14,644
33105,597,610,Stepney Green,1,20,644
33106,514,528,Stepney Green,1,15,644
33107,388,401,Stepney Green,1,6,644
33108,623,637,Stepney Green,1,22,644
33109,485,498,Stepney Green,1,13,644
33110,484,499,Stepney Green,1,13,513
33111,494,516,Stepney Green,1,14,513
33112,527,541,Stepney Green,1,16,513
33113,631,644,Stepney Green,1,22,644
33114,495,508,Stepney Green,1,13,644
33115,513,527,Stepney Green,1,15,644
33116,564,583,Stepney Green,1,18,644
33117,468,479,Stepney Green,1,11,644
33118,525,543,Stepney Green,1,16,513
33119,505,518,Stepney Green,1,14,644
33120,432,447,Stepney Green,1,9,644
33121,572,586,Stepney Green,1,19,513
33122,464,489,All Saints,1,12,513
33123,470,490,All Saints,1,12,644
33124,513,539,All Saints,1,15,644
33125,535,554,All Saints,1,16,513
33126,541,562,All Saints,1,17,644
33127,557,578,All Saints,1,18,644
33128,619,650,All Saints,1,23,513
33129,695,710,All Saints,1,27,513
33130,410,437,All Saints,1,9,513
33131,509,532,All Saints,1,15,513
33132,430,453,All Saints,1,10,513
33133,418,433,All Saints,1,8,513
33134,604,621,All Saints,1,21,513
33135,481,506,All Saints,1,13,513
33136,550,571,All Saints,1,18,513
33137,604,621,All Saints,1,21,644
33138,616,637,All Saints,1,22,513
33139,483,506,All Saints,1,13,513
33140,447,488,Southgate,1,12,513
33141,472,512,Southgate,1,14,513
33142,460,515,Southgate,1,14,513
33143,485,534,Southgate,1,15,513
33144,490,534,Southgate,1,15,513
33145,498,541,Southgate,1,16,513
33146,503,548,Southgate,1,16,513
33147,532,575,Southgate,1,18,513
33148,453,503,Southgate,1,13,513
33149,500,544,Southgate,1,16,513
33150,453,501,Southgate,1,13,644
33151,505,552,Southgate,1,16,644
33152,362,405,Southgate,1,6,644
33153,482,534,Southgate,1,15,513
33154,474,524,Southgate,1,14,644
33155,510,554,Southgate,1,16,513
33156,480,526,Southgate,1,15,644
33157,525,566,Southgate,1,17,513
33158,527,568,Southgate,1,17,513
33159,394,439,Southgate,1,9,513
33160,424,468,Southgate,1,11,644
33161,480,524,Southgate,1,14,513
33162,512,559,Southgate,1,17,513
33163,307,363,Southgate,1,4,513
33164,462,504,Southgate,1,13,513
33165,514,557,Southgate,1,17,644
33166,514,558,Southgate,1,17,513
33167,468,512,Southgate,1,14,513
33168,483,527,Southgate,1,15,513
33169,500,550,Southgate,1,16,513
33170,474,524,Southgate,1,14,644
33171,421,463,Southgate,1,10,644
33172,497,551,Southgate,1,16,644
33173,496,545,Southgate,1,16,513
33174,465,511,Southgate,1,14,513
33175,461,505,Southgate,1,13,513
33176,479,521,Southgate,1,14,513
33177,428,472,Southgate,1,11,644
33178,538,595,Southgate,1,19,644
33179,460,507,Southgate,1,13,513
33180,330,378,Southgate,1,5,644
33181,505,553,Southgate,1,16,513
33182,530,570,Southgate,1,17,513
33183,495,537,Southgate,1,15,513
33184,483,530,Southgate,1,15,644
33185,404,454,Southgate,1,10,513
33186,489,536,Southgate,1,15,513
33187,456,503,Southgate,1,13,513
33188,472,523,Southgate,1,14,644
33189,404,444,Southgate,1,9,513
33190,435,476,Southgate,1,11,513
33191,486,532,Southgate,1,15,513
33192,411,456,Southgate,1,10,513
33193,438,480,Southgate,1,11,644
33194,485,532,Southgate,1,15,513
33195,508,557,Southgate,1,17,513
33196,528,567,Southgate,1,17,513
33197,446,491,Southgate,1,12,644
33198,522,567,Southgate,1,17,513
33199,474,519,Southgate,1,14,644
33200,413,453,Southgate,1,10,513
33201,502,552,Southgate,1,16,513
33202,464,511,Southgate,1,14,513
33203,483,490,Moorgate,1,12,513
33204,498,507,Moorgate,1,13,513
33205,499,514,Moorgate,1,14,644
33206,516,524,Moorgate,1,14,513
33207,514,524,Moorgate,1,14,644
33208,532,542,Moorgate,1,16,513
33209,549,556,Moorgate,1,17,644
33210,611,621,Moorgate,1,21,513
33211,704,711,Moorgate,1,27,644
33212,498,506,Moorgate,1,13,644
33213,496,503,Moorgate,1,13,644
33214,461,467,Moorgate,1,11,644
33215,560,568,Moorgate,1,17,644
33216,487,492,Moorgate,1,12,513
33217,546,555,Moorgate,1,16,513
33218,419,426,Moorgate,1,8,644
33219,484,491,Moorgate,1,12,644
33220,475,484,Moorgate,1,12,644
33221,664,685,Moorgate,1,25,513
33222,528,535,Moorgate,1,15,644
33223,531,537,Moorgate,1,15,513
33224,524,533,Moorgate,1,15,644
33225,496,503,Moorgate,1,13,513
33226,665,684,Moorgate,1,25,644
33227,674,685,Moorgate,1,25,644
33228,455,462,Moorgate,1,10,644
33229,475,482,Moorgate,1,12,513
33230,484,491,Moorgate,1,12,644
33231,599,609,Moorgate,1,20,513
33232,483,489,Moorgate,1,12,644
33233,454,461,Moorgate,1,10,644
33234,498,506,Moorgate,1,13,644
33235,496,503,Moorgate,1,13,644
33236,556,565,Moorgate,1,17,644
33237,525,533,Moorgate,1,15,644
33238,525,533,Moorgate,1,15,644
33239,546,553,Moorgate,1,16,644
33240,631,642,Moorgate,1,22,644
33241,553,565,Moorgate,1,17,513
33242,657,672,Moorgate,1,24,513
33243,704,712,Moorgate,1,27,644
33244,592,604,Moorgate,1,20,513
33245,521,528,Moorgate,1,15,644
33246,514,524,Moorgate,1,14,644
33247,698,708,Moorgate,1,27,513
33248,500,515,Moorgate,1,14,513
33249,546,552,Moorgate,1,16,513
33250,450,456,Moorgate,1,10,513
33251,454,460,Moorgate,1,10,644
33252,647,655,Moorgate,1,23,644
33253,495,502,Moorgate,1,13,644
33254,521,528,Moorgate,1,15,644
33255,534,541,Moorgate,1,16,513
33256,431,438,Moorgate,1,9,644
33257,546,553,Moorgate,1,16,644
33258,531,538,Moorgate,1,15,513
33259,526,539,Moorgate,1,15,644
33260,546,552,Moorgate,1,16,644
33261,543,556,Moorgate,1,17,513
33262,562,568,Moorgate,1,17,513
33263,597,615,Moorgate,1,20,644
33264,660,672,Moorgate,1,24,513
33265,667,685,Moorgate,1,25,513
33266,484,491,Moorgate,1,12,644
33267,475,490,West India Quay,1,12,513
33268,500,520,West India Quay,1,14,513
33269,513,530,West India Quay,1,15,513
33270,516,535,West India Quay,1,15,513
33271,525,541,West India Quay,1,16,513
33272,535,551,West India Quay,1,16,644
33273,565,584,West India Quay,1,18,513
33274,607,623,West India Quay,1,21,513
33275,561,574,West India Quay,1,18,644
33276,506,527,West India Quay,1,15,513
33277,505,523,West India Quay,1,14,513
33278,404,419,West India Quay,1,7,644
33279,504,522,West India Quay,1,14,513
33280,584,599,West India Quay,1,19,513
33281,695,708,West India Quay,1,27,513
33282,601,620,West India Quay,1,21,513
33283,505,523,West India Quay,1,14,513
33284,488,502,West India Quay,1,13,644
33285,576,591,West India Quay,1,19,513
33286,476,491,West India Quay,1,12,513
33287,527,545,West India Quay,1,16,513
33288,646,663,West India Quay,1,24,513
33289,532,552,West India Quay,1,16,644
33290,490,508,West India Quay,1,13,644
33291,565,579,West India Quay,1,18,513
33292,532,549,West India Quay,1,16,513
33293,643,658,West India Quay,1,23,513
33294,448,490,Chiswick Park,1,12,644
33295,463,510,Chiswick Park,1,13,644
33296,564,615,Chiswick Park,1,20,644
33297,581,629,Chiswick Park,1,21,644
33298,493,545,Chiswick Park,1,16,644
33299,527,571,Chiswick Park,1,18,644
33300,393,443,Chiswick Park,1,9,644
33301,550,599,Chiswick Park,1,19,644
33302,495,546,Chiswick Park,1,16,644
33303,580,629,Chiswick Park,1,21,644
33304,496,545,Chiswick Park,1,16,644
33305,675,717,Chiswick Park,1,27,644
33306,600,639,Chiswick Park,1,22,644
33307,496,546,Chiswick Park,1,16,644
33308,475,528,Chiswick Park,1,15,513
33309,498,545,Chiswick Park,1,16,644
33310,518,562,Chiswick Park,1,17,644
33311,600,640,Chiswick Park,1,22,644
33312,501,546,Chiswick Park,1,16,644
33313,550,598,Chiswick Park,1,19,644
33314,438,487,Chiswick Park,1,12,644
33315,477,520,Chiswick Park,1,14,644
33316,452,500,Chiswick Park,1,13,644
33317,466,509,Chiswick Park,1,13,644
33318,443,487,Chiswick Park,1,12,644
33319,462,510,Chiswick Park,1,13,644
33320,497,545,Chiswick Park,1,16,644
33321,432,491,Headstone Lane,1,12,644
33322,499,573,Headstone Lane,1,18,513
33323,490,556,Headstone Lane,1,17,513
33324,491,541,Headstone Lane,1,16,644
33325,466,535,Headstone Lane,1,15,513
33326,451,497,Headstone Lane,1,13,513
33327,441,491,Castle Bar Park,1,12,513
33328,500,556,Castle Bar Park,1,17,513
33329,560,615,Castle Bar Park,1,20,513
33330,466,489,Hackney Downs,1,12,513
33331,529,553,Hackney Downs,1,16,513
33332,518,544,Hackney Downs,1,16,513
33333,511,535,Hackney Downs,1,15,513
33334,553,571,Hackney Downs,1,18,513
33335,533,556,Hackney Downs,1,17,513
33336,516,537,Hackney Downs,1,15,513
33337,450,470,Hackney Downs,1,11,513
33338,581,602,Hackney Downs,1,20,513
33339,579,601,Hackney Downs,1,20,513
33340,548,572,Hackney Downs,1,18,513
33341,539,558,Hackney Downs,1,17,513
33342,632,652,Hackney Downs,1,23,513
33343,509,543,Hackney Downs,1,16,513
33344,446,493,Harrow On The Hill,1,12,513
33345,473,514,Harrow On The Hill,1,14,513
33346,464,517,Harrow On The Hill,1,14,644
33347,484,527,Harrow On The Hill,1,15,513
33348,485,532,Harrow On The Hill,1,15,644
33349,507,551,Harrow On The Hill,1,16,513
33350,517,559,Harrow On The Hill,1,17,513
33351,534,575,Harrow On The Hill,1,18,513
33352,555,594,Harrow On The Hill,1,19,513
33353,625,674,Harrow On The Hill,1,24,513
33354,506,553,Harrow On The Hill,1,16,513
