,destination,arr_time_binned,arr_time,exit_time,total,hist_total
8928,Tooting Broadway,21,627.0,659.0,1.0,0.152631578947
8929,Tooting Broadway,21,620.0,654.0,1.0,0.152631578947
8930,Tooting Broadway,22,640.0,672.0,1.0,0.447368421053
8931,Tooting Broadway,23,653.0,684.0,1.0,0.394736842105
8932,Tooting Broadway,24,0.0,0.0,0.0,0.736842105263
8933,Tooting Broadway,25,686.0,716.0,1.0,0.394736842106
8934,Tooting Broadway,25,686.0,716.0,1.0,0.394736842106
8935,Tooting Broadway,26,0.0,0.0,0.0,0.552631578947
8936,Tooting Broadway,27,0.0,0.0,0.0,0.815789473684
8937,Tottenham Court Road,1,0.0,0.0,0.0,0.0263157894737
8938,Tottenham Court Road,2,0.0,0.0,0.0,0.131578947368
8939,Tottenham Court Road,3,0.0,0.0,0.0,0.0263157894737
8940,Tottenham Court Road,4,0.0,0.0,0.0,0.447368421053
8941,Tottenham Court Road,5,0.0,0.0,0.0,0.131578947368
8942,Tottenham Court Road,6,401.0,412.0,1.0,0.336842105264
8943,Tottenham Court Road,6,400.0,411.0,1.0,0.336842105264
8944,Tottenham Court Road,6,403.0,415.0,1.0,0.336842105264
8945,Tottenham Court Road,6,403.0,416.0,1.0,0.336842105264
8946,Tottenham Court Road,6,400.0,411.0,1.0,0.336842105264
8947,Tottenham Court Road,7,419.0,430.0,1.0,0.605263157895
8948,Tottenham Court Road,7,406.0,415.0,1.0,0.605263157895
8949,Tottenham Court Road,8,430.0,441.0,1.0,1.22368421052
8950,Tottenham Court Road,8,429.0,438.0,1.0,1.22368421052
8951,Tottenham Court Road,9,439.0,449.0,1.0,0.5
8952,Tottenham Court Road,9,443.0,454.0,1.0,0.5
8953,Tottenham Court Road,9,449.0,462.0,1.0,0.5
8954,Tottenham Court Road,9,444.0,454.0,1.0,0.5
8955,Tottenham Court Road,9,449.0,461.0,1.0,0.5
8956,Tottenham Court Road,10,457.0,467.0,1.0,0.905263157894
8957,Tottenham Court Road,10,458.0,470.0,1.0,0.905263157894
8958,Tottenham Court Road,10,465.0,475.0,1.0,0.905263157894
8959,Tottenham Court Road,10,456.0,467.0,1.0,0.905263157894
8960,Tottenham Court Road,10,459.0,469.0,1.0,0.905263157894
8961,Tottenham Court Road,11,473.0,482.0,1.0,0.812030075189
8962,Tottenham Court Road,11,473.0,483.0,1.0,0.812030075189
8963,Tottenham Court Road,11,479.0,491.0,1.0,0.812030075189
8964,Tottenham Court Road,11,475.0,484.0,1.0,0.812030075189
8965,Tottenham Court Road,11,467.0,477.0,1.0,0.812030075189
8966,Tottenham Court Road,11,471.0,481.0,1.0,0.812030075189
8967,Tottenham Court Road,11,471.0,481.0,1.0,0.812030075189
8968,Tottenham Court Road,12,488.0,498.0,1.0,0.605263157895
8969,Tottenham Court Road,12,492.0,502.0,1.0,0.605263157895
8970,Tottenham Court Road,12,483.0,492.0,1.0,0.605263157895
8971,Tottenham Court Road,12,494.0,504.0,1.0,0.605263157895
8972,Tottenham Court Road,12,494.0,504.0,1.0,0.605263157895
8973,Tottenham Court Road,12,489.0,498.0,1.0,0.605263157895
8974,Tottenham Court Road,12,491.0,502.0,1.0,0.605263157895
8975,Tottenham Court Road,12,486.0,496.0,1.0,0.605263157895
8976,Tottenham Court Road,12,495.0,504.0,1.0,0.605263157895
8977,Tottenham Court Road,12,489.0,498.0,1.0,0.605263157895
8978,Tottenham Court Road,12,481.0,492.0,1.0,0.605263157895
8979,Tottenham Court Road,12,492.0,502.0,1.0,0.605263157895
8980,Tottenham Court Road,12,491.0,502.0,1.0,0.605263157895
8981,Tottenham Court Road,13,496.0,506.0,1.0,0.851674641148
8982,Tottenham Court Road,13,499.0,508.0,1.0,0.851674641148
8983,Tottenham Court Road,13,504.0,514.0,1.0,0.851674641148
8984,Tottenham Court Road,13,499.0,508.0,1.0,0.851674641148
8985,Tottenham Court Road,13,499.0,508.0,1.0,0.851674641148
8986,Tottenham Court Road,13,510.0,522.0,1.0,0.851674641148
8987,Tottenham Court Road,13,507.0,516.0,1.0,0.851674641148
8988,Tottenham Court Road,13,509.0,518.0,1.0,0.851674641148
8989,Tottenham Court Road,13,510.0,522.0,1.0,0.851674641148
8990,Tottenham Court Road,13,503.0,513.0,1.0,0.851674641148
8991,Tottenham Court Road,13,506.0,517.0,1.0,0.851674641148
8992,Tottenham Court Road,14,521.0,532.0,1.0,0.661184210525
8993,Tottenham Court Road,14,524.0,536.0,1.0,0.661184210525
8994,Tottenham Court Road,14,525.0,539.0,1.0,0.661184210525
8995,Tottenham Court Road,14,514.0,527.0,1.0,0.661184210525
8996,Tottenham Court Road,14,512.0,524.0,1.0,0.661184210525
8997,Tottenham Court Road,14,521.0,533.0,1.0,0.661184210525
8998,Tottenham Court Road,14,512.0,533.0,1.0,0.661184210525
8999,Tottenham Court Road,14,522.0,535.0,1.0,0.661184210525
9000,Tottenham Court Road,14,525.0,538.0,1.0,0.661184210525
9001,Tottenham Court Road,14,521.0,535.0,1.0,0.661184210525
9002,Tottenham Court Road,14,522.0,532.0,1.0,0.661184210525
9003,Tottenham Court Road,14,512.0,522.0,1.0,0.661184210525
9004,Tottenham Court Road,14,522.0,533.0,1.0,0.661184210525
9005,Tottenham Court Road,14,525.0,544.0,1.0,0.661184210525
9006,Tottenham Court Road,14,525.0,536.0,1.0,0.661184210525
9007,Tottenham Court Road,14,521.0,533.0,1.0,0.661184210525
9008,Tottenham Court Road,15,527.0,539.0,1.0,1.1875
9009,Tottenham Court Road,15,534.0,545.0,1.0,1.1875
9010,Tottenham Court Road,15,532.0,542.0,1.0,1.1875
9011,Tottenham Court Road,15,527.0,539.0,1.0,1.1875
9012,Tottenham Court Road,15,533.0,546.0,1.0,1.1875
9013,Tottenham Court Road,15,536.0,547.0,1.0,1.1875
9014,Tottenham Court Road,15,537.0,552.0,1.0,1.1875
9015,Tottenham Court Road,15,531.0,541.0,1.0,1.1875
9016,Tottenham Court Road,16,549.0,558.0,1.0,0.811004784689
9017,Tottenham Court Road,16,551.0,562.0,1.0,0.811004784689
9018,Tottenham Court Road,16,553.0,565.0,1.0,0.811004784689
9019,Tottenham Court Road,16,554.0,564.0,1.0,0.811004784689
9020,Tottenham Court Road,16,553.0,565.0,1.0,0.811004784689
9021,Tottenham Court Road,16,552.0,563.0,1.0,0.811004784689
9022,Tottenham Court Road,16,554.0,564.0,1.0,0.811004784689
9023,Tottenham Court Road,16,545.0,554.0,1.0,0.811004784689
9024,Tottenham Court Road,16,550.0,560.0,1.0,0.811004784689
9025,Tottenham Court Road,16,545.0,555.0,1.0,0.811004784689
9026,Tottenham Court Road,16,543.0,554.0,1.0,0.811004784689
9027,Tottenham Court Road,17,557.0,566.0,1.0,1.06015037594
9028,Tottenham Court Road,17,565.0,579.0,1.0,1.06015037594
9029,Tottenham Court Road,17,557.0,565.0,1.0,1.06015037594
9030,Tottenham Court Road,17,556.0,565.0,1.0,1.06015037594
9031,Tottenham Court Road,17,560.0,569.0,1.0,1.06015037594
9032,Tottenham Court Road,17,563.0,575.0,1.0,1.06015037594
9033,Tottenham Court Road,17,563.0,574.0,1.0,1.06015037594
9034,Tottenham Court Road,18,585.0,596.0,1.0,0.548245614035
9035,Tottenham Court Road,18,581.0,590.0,1.0,0.548245614035
9036,Tottenham Court Road,18,585.0,595.0,1.0,0.548245614035
9037,Tottenham Court Road,18,577.0,587.0,1.0,0.548245614035
9038,Tottenham Court Road,18,574.0,584.0,1.0,0.548245614035
9039,Tottenham Court Road,18,579.0,588.0,1.0,0.548245614035
9040,Tottenham Court Road,18,577.0,587.0,1.0,0.548245614035
9041,Tottenham Court Road,18,584.0,593.0,1.0,0.548245614035
9042,Tottenham Court Road,18,578.0,589.0,1.0,0.548245614035
9043,Tottenham Court Road,18,577.0,587.0,1.0,0.548245614035
9044,Tottenham Court Road,18,580.0,588.0,1.0,0.548245614035
9045,Tottenham Court Road,18,573.0,584.0,1.0,0.548245614035
9046,Tottenham Court Road,19,597.0,607.0,1.0,0.511278195489
9047,Tottenham Court Road,19,589.0,602.0,1.0,0.511278195489
9048,Tottenham Court Road,19,592.0,602.0,1.0,0.511278195489
9049,Tottenham Court Road,19,595.0,604.0,1.0,0.511278195489
9050,Tottenham Court Road,19,595.0,607.0,1.0,0.511278195489
9051,Tottenham Court Road,19,587.0,596.0,1.0,0.511278195489
9052,Tottenham Court Road,19,587.0,596.0,1.0,0.511278195489
9053,Tottenham Court Road,19,598.0,609.0,1.0,0.511278195489
9054,Tottenham Court Road,19,587.0,596.0,1.0,0.511278195489
9055,Tottenham Court Road,19,586.0,595.0,1.0,0.511278195489
9056,Tottenham Court Road,19,586.0,596.0,1.0,0.511278195489
9057,Tottenham Court Road,19,589.0,601.0,1.0,0.511278195489
9058,Tottenham Court Road,19,589.0,601.0,1.0,0.511278195489
9059,Tottenham Court Road,19,595.0,606.0,1.0,0.511278195489
9060,Tottenham Court Road,20,606.0,631.0,1.0,1.51315789474
9061,Tottenham Court Road,20,611.0,620.0,1.0,1.51315789474
9062,Tottenham Court Road,20,601.0,611.0,1.0,1.51315789474
9063,Tottenham Court Road,20,615.0,626.0,1.0,1.51315789474
9064,Tottenham Court Road,21,622.0,632.0,1.0,1.63815789474
9065,Tottenham Court Road,21,630.0,638.0,1.0,1.63815789474
9066,Tottenham Court Road,21,627.0,636.0,1.0,1.63815789474
9067,Tottenham Court Road,21,616.0,626.0,1.0,1.63815789474
9068,Tottenham Court Road,22,637.0,648.0,1.0,1.04135338346
9069,Tottenham Court Road,22,639.0,648.0,1.0,1.04135338346
9070,Tottenham Court Road,22,644.0,654.0,1.0,1.04135338346
9071,Tottenham Court Road,22,637.0,648.0,1.0,1.04135338346
9072,Tottenham Court Road,22,638.0,648.0,1.0,1.04135338346
9073,Tottenham Court Road,22,633.0,644.0,1.0,1.04135338346
9074,Tottenham Court Road,22,633.0,644.0,1.0,1.04135338346
9075,Tottenham Court Road,23,654.0,663.0,1.0,3.31578947368
9076,Tottenham Court Road,23,649.0,659.0,1.0,3.31578947368
9077,Tottenham Court Road,24,661.0,671.0,1.0,1.0
9078,Tottenham Court Road,24,666.0,677.0,1.0,1.0
9079,Tottenham Court Road,24,673.0,684.0,1.0,1.0
9080,Tottenham Court Road,24,674.0,684.0,1.0,1.0
9081,Tottenham Court Road,24,670.0,681.0,1.0,1.0
9082,Tottenham Court Road,24,661.0,671.0,1.0,1.0
9083,Tottenham Court Road,24,673.0,681.0,1.0,1.0
9084,Tottenham Court Road,24,665.0,673.0,1.0,1.0
9085,Tottenham Court Road,25,684.0,694.0,1.0,0.87134502924
9086,Tottenham Court Road,25,679.0,698.0,1.0,0.87134502924
9087,Tottenham Court Road,25,679.0,698.0,1.0,0.87134502924
9088,Tottenham Court Road,25,680.0,692.0,1.0,0.87134502924
9089,Tottenham Court Road,25,676.0,686.0,1.0,0.87134502924
9090,Tottenham Court Road,25,683.0,691.0,1.0,0.87134502924
9091,Tottenham Court Road,25,676.0,686.0,1.0,0.87134502924
9092,Tottenham Court Road,25,681.0,692.0,1.0,0.87134502924
9093,Tottenham Court Road,25,678.0,688.0,1.0,0.87134502924
9094,Tottenham Court Road,26,691.0,701.0,1.0,0.864035087717
9095,Tottenham Court Road,26,694.0,702.0,1.0,0.864035087717
9096,Tottenham Court Road,26,696.0,706.0,1.0,0.864035087717
9097,Tottenham Court Road,26,698.0,733.0,1.0,0.864035087717
9098,Tottenham Court Road,26,700.0,708.0,1.0,0.864035087717
9099,Tottenham Court Road,26,705.0,716.0,1.0,0.864035087717
9100,Tottenham Court Road,26,691.0,701.0,1.0,0.864035087717
9101,Tottenham Court Road,26,697.0,706.0,1.0,0.864035087717
9102,Tottenham Court Road,26,704.0,713.0,1.0,0.864035087717
9103,Tottenham Court Road,26,701.0,711.0,1.0,0.864035087717
9104,Tottenham Court Road,26,691.0,701.0,1.0,0.864035087717
9105,Tottenham Court Road,26,703.0,713.0,1.0,0.864035087717
9106,Tottenham Court Road,27,712.0,719.0,1.0,0.885964912283
9107,Tottenham Court Road,27,719.0,727.0,1.0,0.885964912283
9108,Tottenham Court Road,27,715.0,726.0,1.0,0.885964912283
9109,Tottenham Court Road,27,720.0,731.0,1.0,0.885964912283
9110,Tottenham Court Road,27,712.0,721.0,1.0,0.885964912283
9111,Tottenham Court Road,27,710.0,719.0,1.0,0.885964912283
9112,Tottenham Court Road,27,706.0,715.0,1.0,0.885964912283
9113,Tottenham Court Road,27,709.0,732.0,1.0,0.885964912283
9114,Tottenham Court Road,27,712.0,720.0,1.0,0.885964912283
9115,Tottenham Court Road,27,720.0,733.0,1.0,0.885964912283
9116,Tottenham Court Road,27,720.0,731.0,1.0,0.885964912283
9117,Tottenham Court Road,27,717.0,728.0,1.0,0.885964912283
9118,Tottenham Hale,5,0.0,0.0,0.0,0.0263157894737
9119,Tottenham Hale,8,0.0,0.0,0.0,0.0263157894737
9120,Tottenham Hale,9,0.0,0.0,0.0,0.0263157894737
9121,Tottenham Hale,12,0.0,0.0,0.0,0.0263157894737
9122,Tottenham Hale,14,0.0,0.0,0.0,0.0263157894737
9123,Tottenham Hale,15,0.0,0.0,0.0,0.0263157894737
9124,Tottenham Hale,18,0.0,0.0,0.0,0.0526315789474
9125,Tottenham Hale,19,594.0,631.0,1.0,0.0526315789474
9126,Tottenham Hale,20,0.0,0.0,0.0,0.0526315789474
9127,Tottenham Hale,21,0.0,0.0,0.0,0.0789473684211
9128,Tottenham Hale,22,0.0,0.0,0.0,0.0263157894737
9129,Tottenham Hale,23,0.0,0.0,0.0,0.0789473684211
9130,Tottenham Hale,24,0.0,0.0,0.0,0.157894736842
9131,Tottenham Hale,25,689.0,724.0,1.0,0.0526315789475
9132,Tottenham Hale,25,689.0,724.0,1.0,0.0526315789475
9133,Tottenham Hale,26,0.0,0.0,0.0,0.0789473684211
9134,Tottenham Hale,27,0.0,0.0,0.0,0.0789473684211
9135,Totteridge,10,0.0,0.0,0.0,0.0263157894737
9136,Totteridge,12,0.0,0.0,0.0,0.0263157894737
9137,Totteridge,14,0.0,0.0,0.0,0.0263157894737
9138,Totteridge,15,539.0,580.0,1.0,0.0526315789474
9139,Totteridge,18,0.0,0.0,0.0,0.0789473684211
9140,Totteridge,19,0.0,0.0,0.0,0.0263157894737
9141,Totteridge,20,0.0,0.0,0.0,0.0526315789474
9142,Totteridge,22,640.0,686.0,1.0,0.0263157894737
9143,Totteridge,23,0.0,0.0,0.0,0.0789473684211
9144,Totteridge,24,0.0,0.0,0.0,0.0789473684211
9145,Totteridge,25,686.0,734.0,1.0,0.210526315789
9146,Totteridge,26,0.0,0.0,0.0,0.131578947368
9147,Totteridge,27,0.0,0.0,0.0,0.105263157895
9148,Tower Gateway,11,0.0,0.0,0.0,0.0263157894737
9149,Tower Gateway,13,0.0,0.0,0.0,0.0263157894737
9150,Tower Gateway,16,0.0,0.0,0.0,0.105263157895
9151,Tower Gateway,17,0.0,0.0,0.0,0.0526315789474
9152,Tower Gateway,18,0.0,0.0,0.0,0.0263157894737
9153,Tower Gateway,19,0.0,0.0,0.0,0.0526315789474
9154,Tower Gateway,20,0.0,0.0,0.0,0.0789473684211
9155,Tower Gateway,23,0.0,0.0,0.0,0.0263157894737
9156,Tower Gateway,24,0.0,0.0,0.0,0.0263157894737
9157,Tower Gateway,25,0.0,0.0,0.0,0.0263157894737
9158,Tower Gateway,27,0.0,0.0,0.0,0.105263157895
9159,Tower Hill,1,0.0,0.0,0.0,0.184210526316
9160,Tower Hill,2,0.0,0.0,0.0,0.0526315789474
9161,Tower Hill,3,0.0,0.0,0.0,0.105263157895
9162,Tower Hill,4,375.0,382.0,1.0,0.684210526316
9163,Tower Hill,5,0.0,0.0,0.0,0.552631578947
9164,Tower Hill,6,396.0,403.0,1.0,0.315789473684
9165,Tower Hill,7,0.0,0.0,0.0,0.236842105263
9166,Tower Hill,8,435.0,438.0,1.0,0.763157894737
9167,Tower Hill,9,446.0,451.0,1.0,0.245614035088
9168,Tower Hill,9,444.0,447.0,1.0,0.245614035088
9169,Tower Hill,9,446.0,451.0,1.0,0.245614035088
9170,Tower Hill,10,456.0,460.0,1.0,0.384210526316
9171,Tower Hill,10,457.0,462.0,1.0,0.384210526316
9172,Tower Hill,10,455.0,459.0,1.0,0.384210526316
9173,Tower Hill,10,462.0,465.0,1.0,0.384210526316
9174,Tower Hill,10,459.0,463.0,1.0,0.384210526316
9175,Tower Hill,11,479.0,493.0,1.0,1.15789473684
9176,Tower Hill,11,476.0,479.0,1.0,1.15789473684
9177,Tower Hill,12,493.0,497.0,1.0,1.19736842105
9178,Tower Hill,12,486.0,491.0,1.0,1.19736842105
9179,Tower Hill,13,499.0,502.0,1.0,0.5
9180,Tower Hill,13,505.0,509.0,1.0,0.5
9181,Tower Hill,13,498.0,502.0,1.0,0.5
9182,Tower Hill,13,505.0,509.0,1.0,0.5
9183,Tower Hill,13,508.0,515.0,1.0,0.5
9184,Tower Hill,14,518.0,522.0,1.0,1.04736842105
9185,Tower Hill,14,525.0,530.0,1.0,1.04736842105
9186,Tower Hill,14,516.0,520.0,1.0,1.04736842105
9187,Tower Hill,14,520.0,524.0,1.0,1.04736842105
9188,Tower Hill,14,522.0,527.0,1.0,1.04736842105
9189,Tower Hill,15,533.0,538.0,1.0,1.42105263158
9190,Tower Hill,15,528.0,535.0,1.0,1.42105263158
9191,Tower Hill,15,530.0,536.0,1.0,1.42105263158
9192,Tower Hill,15,526.0,530.0,1.0,1.42105263158
9193,Tower Hill,16,544.0,550.0,1.0,1.09210526316
9194,Tower Hill,16,543.0,547.0,1.0,1.09210526316
9195,Tower Hill,16,544.0,548.0,1.0,1.09210526316
9196,Tower Hill,16,553.0,558.0,1.0,1.09210526316
9197,Tower Hill,17,556.0,560.0,1.0,0.535087719298
9198,Tower Hill,17,570.0,577.0,1.0,0.535087719298
9199,Tower Hill,17,556.0,560.0,1.0,0.535087719298
9200,Tower Hill,17,559.0,564.0,1.0,0.535087719298
9201,Tower Hill,17,569.0,574.0,1.0,0.535087719298
9202,Tower Hill,17,562.0,567.0,1.0,0.535087719298
9203,Tower Hill,17,558.0,563.0,1.0,0.535087719298
9204,Tower Hill,17,569.0,575.0,1.0,0.535087719298
9205,Tower Hill,17,569.0,574.0,1.0,0.535087719298
9206,Tower Hill,18,585.0,589.0,1.0,0.877192982457
9207,Tower Hill,18,581.0,589.0,1.0,0.877192982457
9208,Tower Hill,18,577.0,585.0,1.0,0.877192982457
9209,Tower Hill,19,597.0,601.0,1.0,1.19736842105
9210,Tower Hill,19,599.0,603.0,1.0,1.19736842105
9211,Tower Hill,20,615.0,621.0,1.0,0.5
9212,Tower Hill,20,605.0,609.0,1.0,0.5
9213,Tower Hill,20,615.0,621.0,1.0,0.5
9214,Tower Hill,20,615.0,621.0,1.0,0.5
9215,Tower Hill,20,608.0,619.0,1.0,0.5
9216,Tower Hill,21,0.0,0.0,0.0,2.28947368421
9217,Tower Hill,22,643.0,650.0,1.0,2.23684210526
9218,Tower Hill,23,657.0,661.0,1.0,0.745614035087
9219,Tower Hill,23,653.0,658.0,1.0,0.745614035087
9220,Tower Hill,23,656.0,662.0,1.0,0.745614035087
9221,Tower Hill,24,0.0,0.0,0.0,2.44736842105
9222,Tower Hill,25,684.0,692.0,1.0,2.28947368421
9223,Tower Hill,26,692.0,696.0,1.0,0.86842105263
9224,Tower Hill,26,704.0,714.0,1.0,0.86842105263
9225,Tower Hill,26,698.0,702.0,1.0,0.86842105263
9226,Tower Hill,27,708.0,714.0,1.0,1.06140350877
9227,Tower Hill,27,707.0,714.0,1.0,1.06140350877
9228,Tower Hill,27,709.0,720.0,1.0,1.06140350877
9229,Tufnell Park,4,0.0,0.0,0.0,0.0526315789474
9230,Tufnell Park,5,0.0,0.0,0.0,0.0263157894737
9231,Tufnell Park,8,0.0,0.0,0.0,0.0526315789474
9232,Tufnell Park,9,0.0,0.0,0.0,0.0789473684211
9233,Tufnell Park,10,0.0,0.0,0.0,0.0526315789474
9234,Tufnell Park,15,538.0,563.0,1.0,0.131578947368
9235,Tufnell Park,16,0.0,0.0,0.0,0.0789473684211
9236,Tufnell Park,17,0.0,0.0,0.0,0.131578947368
9237,Tufnell Park,18,579.0,604.0,1.0,0.184210526316
9238,Tufnell Park,19,0.0,0.0,0.0,0.105263157895
9239,Tufnell Park,20,0.0,0.0,0.0,0.0789473684211
9240,Tufnell Park,21,616.0,641.0,1.0,0.131578947368
9241,Tufnell Park,22,0.0,0.0,0.0,0.157894736842
9242,Tufnell Park,23,0.0,0.0,0.0,0.105263157895
9243,Tufnell Park,24,661.0,690.0,1.0,0.368421052632
9244,Tufnell Park,25,0.0,0.0,0.0,0.157894736842
9245,Tufnell Park,26,0.0,0.0,0.0,0.315789473684
9246,Tufnell Park,27,0.0,0.0,0.0,0.263157894737
9247,Tulse Hill,16,0.0,0.0,0.0,0.0263157894737
9248,Tulse Hill,17,0.0,0.0,0.0,0.0263157894737
9249,Tulse Hill,20,0.0,0.0,0.0,0.0526315789474
9250,Turkey Street,26,0.0,0.0,0.0,0.0263157894737
9251,Turnham Green,1,0.0,0.0,0.0,0.0263157894737
9252,Turnham Green,6,0.0,0.0,0.0,0.0263157894737
9253,Turnham Green,7,0.0,0.0,0.0,0.0263157894737
9254,Turnham Green,8,0.0,0.0,0.0,0.0263157894737
9255,Turnham Green,9,0.0,0.0,0.0,0.0526315789474
9256,Turnham Green,10,0.0,0.0,0.0,0.157894736842
9257,Turnham Green,11,0.0,0.0,0.0,0.157894736842
9258,Turnham Green,12,488.0,526.0,1.0,0.210526315789
9259,Turnham Green,13,0.0,0.0,0.0,0.0789473684211
9260,Turnham Green,14,0.0,0.0,0.0,0.210526315789
9261,Turnham Green,15,0.0,0.0,0.0,0.131578947368
9262,Turnham Green,16,0.0,0.0,0.0,0.210526315789
9263,Turnham Green,17,0.0,0.0,0.0,0.184210526316
9264,Turnham Green,18,0.0,0.0,0.0,0.105263157895
9265,Turnham Green,19,0.0,0.0,0.0,0.0789473684211
9266,Turnham Green,20,0.0,0.0,0.0,0.184210526316
9267,Turnham Green,21,0.0,0.0,0.0,0.342105263158
9268,Turnham Green,22,0.0,0.0,0.0,0.236842105263
9269,Turnham Green,23,0.0,0.0,0.0,0.421052631579
9270,Turnham Green,24,0.0,0.0,0.0,0.184210526316
9271,Turnham Green,25,0.0,0.0,0.0,0.394736842105
9272,Turnham Green,26,695.0,730.0,1.0,0.0789473684211
9273,Turnham Green,27,0.0,0.0,0.0,0.263157894737
9274,Turnpike Lane,3,0.0,0.0,0.0,0.0526315789474
9275,Turnpike Lane,4,0.0,0.0,0.0,0.0789473684211
9276,Turnpike Lane,5,0.0,0.0,0.0,0.0263157894737
9277,Turnpike Lane,6,0.0,0.0,0.0,0.0789473684211
9278,Turnpike Lane,7,0.0,0.0,0.0,0.0789473684211
9279,Turnpike Lane,8,0.0,0.0,0.0,0.157894736842
9280,Turnpike Lane,9,0.0,0.0,0.0,0.105263157895
9281,Turnpike Lane,10,0.0,0.0,0.0,0.0526315789474
9282,Turnpike Lane,12,0.0,0.0,0.0,0.0789473684211
9283,Turnpike Lane,13,0.0,0.0,0.0,0.0789473684211
9284,Turnpike Lane,14,0.0,0.0,0.0,0.105263157895
9285,Turnpike Lane,15,0.0,0.0,0.0,0.105263157895
9286,Turnpike Lane,16,0.0,0.0,0.0,0.0526315789474
9287,Turnpike Lane,17,0.0,0.0,0.0,0.0263157894737
9288,Turnpike Lane,18,583.0,613.0,1.0,0.105263157895
9289,Turnpike Lane,19,0.0,0.0,0.0,0.184210526316
9290,Turnpike Lane,20,0.0,0.0,0.0,0.105263157895
9291,Turnpike Lane,21,620.0,652.0,1.0,0.0789473684211
9292,Turnpike Lane,22,644.0,671.0,1.0,0.289473684211
9293,Turnpike Lane,23,0.0,0.0,0.0,0.184210526316
9294,Turnpike Lane,24,0.0,0.0,0.0,0.342105263158
9295,Turnpike Lane,25,0.0,0.0,0.0,0.368421052632
9296,Turnpike Lane,26,0.0,0.0,0.0,0.236842105263
9297,Turnpike Lane,27,0.0,0.0,0.0,0.289473684211
9298,Twickenham,10,0.0,0.0,0.0,0.0789473684211
9299,Twickenham,11,0.0,0.0,0.0,0.447368421053
9300,Twickenham,12,0.0,0.0,0.0,0.105263157895
9301,Twickenham,13,0.0,0.0,0.0,0.263157894737
9302,Twickenham,14,0.0,0.0,0.0,0.0263157894737
9303,Twickenham,15,528.0,568.0,1.0,0.263157894737
9304,Twickenham,16,0.0,0.0,0.0,0.131578947368
9305,Twickenham,17,0.0,0.0,0.0,0.131578947368
9306,Twickenham,19,0.0,0.0,0.0,0.184210526316
9307,Twickenham,20,0.0,0.0,0.0,0.236842105263
9308,Twickenham,21,627.0,678.0,1.0,0.131578947368
9309,Twickenham,22,0.0,0.0,0.0,0.105263157895
9310,Twickenham,23,0.0,0.0,0.0,0.210526315789
9311,Twickenham,24,0.0,0.0,0.0,0.157894736842
9312,Twickenham,25,0.0,0.0,0.0,0.105263157895
9313,Twickenham,26,0.0,0.0,0.0,0.131578947368
9314,Twickenham,27,0.0,0.0,0.0,0.210526315789
9315,Upminster,7,0.0,0.0,0.0,0.0263157894737
9316,Upminster,11,0.0,0.0,0.0,0.0263157894737
9317,Upminster,12,0.0,0.0,0.0,0.0526315789474
9318,Upminster,14,0.0,0.0,0.0,0.0263157894737
9319,Upminster,17,0.0,0.0,0.0,0.0263157894737
9320,Upminster,19,0.0,0.0,0.0,0.0263157894737
9321,Upminster,20,0.0,0.0,0.0,0.0789473684211
9322,Upminster,21,0.0,0.0,0.0,0.0263157894737
9323,Upminster,23,0.0,0.0,0.0,0.0263157894737
9324,Upminster,24,0.0,0.0,0.0,0.105263157895
9325,Upminster,26,0.0,0.0,0.0,0.0789473684211
9326,Upminster,27,0.0,0.0,0.0,0.0263157894737
9327,Upminster Bridge,8,0.0,0.0,0.0,0.0263157894737
9328,Upminster Bridge,12,0.0,0.0,0.0,0.0263157894737
9329,Upminster Bridge,15,0.0,0.0,0.0,0.0263157894737
9330,Upminster Bridge,16,0.0,0.0,0.0,0.0263157894737
9331,Upminster Bridge,18,0.0,0.0,0.0,0.0526315789474
9332,Upminster Bridge,19,0.0,0.0,0.0,0.0526315789474
9333,Upminster Bridge,20,0.0,0.0,0.0,0.105263157895
9334,Upminster Bridge,22,0.0,0.0,0.0,0.0263157894737
9335,Upminster Bridge,24,0.0,0.0,0.0,0.0263157894737
9336,Upminster Bridge,26,0.0,0.0,0.0,0.0263157894737
9337,Upminster Bridge,27,0.0,0.0,0.0,0.0526315789474
9338,Upney,1,0.0,0.0,0.0,0.0526315789474
9339,Upney,3,0.0,0.0,0.0,0.0789473684211
9340,Upney,4,0.0,0.0,0.0,0.131578947368
9341,Upney,5,0.0,0.0,0.0,0.0263157894737
9342,Upney,6,394.0,433.0,1.0,0.105263157895
9343,Upney,8,0.0,0.0,0.0,0.0526315789474
9344,Upney,9,0.0,0.0,0.0,0.0263157894737
9345,Upney,10,0.0,0.0,0.0,0.0263157894737
9346,Upney,11,0.0,0.0,0.0,0.157894736842
9347,Upney,12,0.0,0.0,0.0,0.210526315789
9348,Upney,13,0.0,0.0,0.0,0.184210526316
9349,Upney,14,0.0,0.0,0.0,0.0789473684211
9350,Upney,18,0.0,0.0,0.0,0.0526315789474
9351,Upney,19,0.0,0.0,0.0,0.0526315789474
9352,Upney,20,0.0,0.0,0.0,0.0263157894737
9353,Upney,21,0.0,0.0,0.0,0.0789473684211
9354,Upney,22,0.0,0.0,0.0,0.0526315789474
9355,Upney,24,0.0,0.0,0.0,0.0263157894737
9356,Upney,25,0.0,0.0,0.0,0.0263157894737
9357,Upney,26,0.0,0.0,0.0,0.105263157895
9358,Upney,27,0.0,0.0,0.0,0.131578947368
