,origin,exit_time_binned,arr_time,exit_time,total,hist_total
487,Angel,16,536.0,549.0,1.0,0.430499325236
488,Angel,16,537.0,548.0,1.0,0.430499325236
489,Angel,16,531.0,545.0,1.0,0.430499325236
490,Angel,16,542.0,554.0,1.0,0.430499325236
491,Angel,16,532.0,546.0,1.0,0.430499325236
492,Angel,16,539.0,552.0,1.0,0.430499325236
493,Angel,16,525.0,544.0,1.0,0.430499325236
494,Angel,16,529.0,543.0,1.0,0.430499325236
495,Angel,16,527.0,544.0,1.0,0.430499325236
496,Angel,16,525.0,544.0,1.0,0.430499325236
497,Angel,16,525.0,542.0,1.0,0.430499325236
498,Angel,16,542.0,555.0,1.0,0.430499325236
499,Angel,16,526.0,546.0,1.0,0.430499325236
500,Angel,16,542.0,555.0,1.0,0.430499325236
501,Angel,16,537.0,552.0,1.0,0.430499325236
502,Angel,16,534.0,549.0,1.0,0.430499325236
503,Angel,16,529.0,546.0,1.0,0.430499325236
504,Angel,16,529.0,544.0,1.0,0.430499325236
505,Angel,16,526.0,542.0,1.0,0.430499325236
506,Angel,16,540.0,555.0,1.0,0.430499325236
507,Angel,16,534.0,548.0,1.0,0.430499325236
508,Angel,16,529.0,545.0,1.0,0.430499325236
509,Angel,16,534.0,549.0,1.0,0.430499325236
510,Angel,16,524.0,541.0,1.0,0.430499325236
511,Angel,16,528.0,543.0,1.0,0.430499325236
512,Angel,16,528.0,544.0,1.0,0.430499325236
513,Angel,17,544.0,557.0,1.0,0.738596491227
514,Angel,17,545.0,558.0,1.0,0.738596491227
515,Angel,17,546.0,564.0,1.0,0.738596491227
516,Angel,17,543.0,557.0,1.0,0.738596491227
517,Angel,17,549.0,564.0,1.0,0.738596491227
518,Angel,17,554.0,568.0,1.0,0.738596491227
519,Angel,17,547.0,564.0,1.0,0.738596491227
520,Angel,17,542.0,557.0,1.0,0.738596491227
521,Angel,17,548.0,565.0,1.0,0.738596491227
522,Angel,17,546.0,557.0,1.0,0.738596491227
523,Angel,17,553.0,567.0,1.0,0.738596491227
524,Angel,17,549.0,564.0,1.0,0.738596491227
525,Angel,17,555.0,568.0,1.0,0.738596491227
526,Angel,17,546.0,557.0,1.0,0.738596491227
527,Angel,17,540.0,556.0,1.0,0.738596491227
528,Angel,18,561.0,573.0,1.0,0.450292397661
529,Angel,18,557.0,575.0,1.0,0.450292397661
530,Angel,18,558.0,575.0,1.0,0.450292397661
531,Angel,18,566.0,582.0,1.0,0.450292397661
532,Angel,18,571.0,584.0,1.0,0.450292397661
533,Angel,18,562.0,576.0,1.0,0.450292397661
534,Angel,18,557.0,573.0,1.0,0.450292397661
535,Angel,18,570.0,580.0,1.0,0.450292397661
536,Angel,18,559.0,573.0,1.0,0.450292397661
537,Angel,18,566.0,582.0,1.0,0.450292397661
538,Angel,18,563.0,578.0,1.0,0.450292397661
539,Angel,18,567.0,577.0,1.0,0.450292397661
540,Angel,18,556.0,573.0,1.0,0.450292397661
541,Angel,18,569.0,581.0,1.0,0.450292397661
542,Angel,18,559.0,573.0,1.0,0.450292397661
543,Angel,18,570.0,585.0,1.0,0.450292397661
544,Angel,18,564.0,576.0,1.0,0.450292397661
545,Angel,18,567.0,581.0,1.0,0.450292397661
546,Angel,19,581.0,594.0,1.0,1.06842105263
547,Angel,19,570.0,586.0,1.0,1.06842105263
548,Angel,19,570.0,586.0,1.0,1.06842105263
549,Angel,19,579.0,592.0,1.0,1.06842105263
550,Angel,19,584.0,595.0,1.0,1.06842105263
551,Angel,20,597.0,610.0,1.0,0.5
552,Angel,20,594.0,608.0,1.0,0.5
553,Angel,20,604.0,614.0,1.0,0.5
554,Angel,20,591.0,603.0,1.0,0.5
555,Angel,20,596.0,609.0,1.0,0.5
556,Angel,20,596.0,608.0,1.0,0.5
557,Angel,20,589.0,602.0,1.0,0.5
558,Angel,20,587.0,602.0,1.0,0.5
559,Angel,21,611.0,624.0,1.0,0.805263157894
560,Angel,21,614.0,626.0,1.0,0.805263157894
561,Angel,21,603.0,617.0,1.0,0.805263157894
562,Angel,21,609.0,623.0,1.0,0.805263157894
563,Angel,21,613.0,624.0,1.0,0.805263157894
564,Angel,22,619.0,637.0,1.0,1.0
565,Angel,22,616.0,631.0,1.0,1.0
566,Angel,22,628.0,639.0,1.0,1.0
567,Angel,22,622.0,638.0,1.0,1.0
568,Angel,23,642.0,656.0,1.0,0.548872180451
569,Angel,23,642.0,658.0,1.0,0.548872180451
570,Angel,23,642.0,655.0,1.0,0.548872180451
571,Angel,23,642.0,659.0,1.0,0.548872180451
572,Angel,23,642.0,658.0,1.0,0.548872180451
573,Angel,23,640.0,652.0,1.0,0.548872180451
574,Angel,23,642.0,658.0,1.0,0.548872180451
575,Angel,24,649.0,662.0,1.0,0.763157894736
576,Angel,24,657.0,670.0,1.0,0.763157894736
577,Angel,24,649.0,664.0,1.0,0.763157894736
578,Angel,24,661.0,672.0,1.0,0.763157894736
579,Angel,24,661.0,671.0,1.0,0.763157894736
580,Angel,25,663.0,677.0,1.0,0.605263157895
581,Angel,25,668.0,684.0,1.0,0.605263157895
582,Angel,25,670.0,685.0,1.0,0.605263157895
583,Angel,25,675.0,688.0,1.0,0.605263157895
584,Angel,25,670.0,685.0,1.0,0.605263157895
585,Angel,25,677.0,688.0,1.0,0.605263157895
586,Angel,26,692.0,703.0,1.0,0.732456140352
587,Angel,26,685.0,702.0,1.0,0.732456140352
588,Angel,26,682.0,695.0,1.0,0.732456140352
589,Angel,26,688.0,703.0,1.0,0.732456140352
590,Angel,26,682.0,695.0,1.0,0.732456140352
591,Angel,26,690.0,703.0,1.0,0.732456140352
592,Angel,27,693.0,706.0,1.0,0.121052631579
593,Angel,27,699.0,712.0,1.0,0.121052631579
594,Angel,27,696.0,707.0,1.0,0.121052631579
595,Angel,27,705.0,716.0,1.0,0.121052631579
596,Angel,27,703.0,716.0,1.0,0.121052631579
597,Archway,2,0.0,0.0,0.0,0.157894736842
598,Archway,3,0.0,0.0,0.0,1.05263157895
599,Archway,4,0.0,0.0,0.0,1.13157894737
600,Archway,5,347.0,378.0,1.0,1.13157894737
601,Archway,5,339.0,378.0,1.0,1.13157894737
602,Archway,6,371.0,399.0,1.0,0.92105263158
603,Archway,6,376.0,405.0,1.0,0.92105263158
604,Archway,7,386.0,414.0,1.0,2.68421052632
605,Archway,8,389.0,421.0,1.0,4.57894736842
606,Archway,9,409.0,436.0,1.0,0.766917293233
607,Archway,9,420.0,445.0,1.0,0.766917293233
608,Archway,9,417.0,441.0,1.0,0.766917293233
609,Archway,9,410.0,436.0,1.0,0.766917293233
610,Archway,9,417.0,442.0,1.0,0.766917293233
611,Archway,9,407.0,436.0,1.0,0.766917293233
612,Archway,9,411.0,436.0,1.0,0.766917293233
613,Archway,10,428.0,455.0,1.0,2.5701754386
614,Archway,10,425.0,456.0,1.0,2.5701754386
615,Archway,10,432.0,463.0,1.0,2.5701754386
616,Archway,11,449.0,475.0,1.0,1.16842105263
617,Archway,11,442.0,468.0,1.0,1.16842105263
618,Archway,11,448.0,479.0,1.0,1.16842105263
619,Archway,11,441.0,468.0,1.0,1.16842105263
620,Archway,11,439.0,467.0,1.0,1.16842105263
621,Archway,11,437.0,469.0,1.0,1.16842105263
622,Archway,11,446.0,476.0,1.0,1.16842105263
623,Archway,11,438.0,467.0,1.0,1.16842105263
624,Archway,11,451.0,475.0,1.0,1.16842105263
625,Archway,11,439.0,468.0,1.0,1.16842105263
626,Archway,12,452.0,483.0,1.0,0.88552631579
627,Archway,12,465.0,491.0,1.0,0.88552631579
628,Archway,12,469.0,495.0,1.0,0.88552631579
629,Archway,12,459.0,489.0,1.0,0.88552631579
630,Archway,12,461.0,490.0,1.0,0.88552631579
631,Archway,12,469.0,495.0,1.0,0.88552631579
632,Archway,12,468.0,494.0,1.0,0.88552631579
633,Archway,12,455.0,483.0,1.0,0.88552631579
634,Archway,12,455.0,483.0,1.0,0.88552631579
635,Archway,12,458.0,489.0,1.0,0.88552631579
636,Archway,12,462.0,490.0,1.0,0.88552631579
637,Archway,12,463.0,490.0,1.0,0.88552631579
638,Archway,12,463.0,491.0,1.0,0.88552631579
639,Archway,12,469.0,495.0,1.0,0.88552631579
640,Archway,12,457.0,485.0,1.0,0.88552631579
641,Archway,12,464.0,490.0,1.0,0.88552631579
642,Archway,12,451.0,483.0,1.0,0.88552631579
643,Archway,12,458.0,490.0,1.0,0.88552631579
644,Archway,12,455.0,483.0,1.0,0.88552631579
645,Archway,12,467.0,495.0,1.0,0.88552631579
646,Archway,13,474.0,502.0,1.0,2.84210526315
647,Archway,13,471.0,501.0,1.0,2.84210526315
648,Archway,13,471.0,501.0,1.0,2.84210526315
649,Archway,13,473.0,502.0,1.0,2.84210526315
650,Archway,13,476.0,502.0,1.0,2.84210526315
651,Archway,13,474.0,503.0,1.0,2.84210526315
652,Archway,14,483.0,516.0,1.0,0.68947368421
653,Archway,14,487.0,515.0,1.0,0.68947368421
654,Archway,14,490.0,525.0,1.0,0.68947368421
655,Archway,14,483.0,514.0,1.0,0.68947368421
656,Archway,14,478.0,514.0,1.0,0.68947368421
657,Archway,14,487.0,524.0,1.0,0.68947368421
658,Archway,14,489.0,524.0,1.0,0.68947368421
659,Archway,14,479.0,525.0,1.0,0.68947368421
660,Archway,14,479.0,515.0,1.0,0.68947368421
661,Archway,14,488.0,524.0,1.0,0.68947368421
662,Archway,14,484.0,520.0,1.0,0.68947368421
663,Archway,14,483.0,514.0,1.0,0.68947368421
664,Archway,14,488.0,524.0,1.0,0.68947368421
665,Archway,14,481.0,516.0,1.0,0.68947368421
666,Archway,14,487.0,525.0,1.0,0.68947368421
667,Archway,14,494.0,525.0,1.0,0.68947368421
668,Archway,14,491.0,525.0,1.0,0.68947368421
669,Archway,14,488.0,524.0,1.0,0.68947368421
670,Archway,14,485.0,515.0,1.0,0.68947368421
671,Archway,14,487.0,523.0,1.0,0.68947368421
672,Archway,15,494.0,526.0,1.0,0.338056680162
673,Archway,15,485.0,526.0,1.0,0.338056680162
674,Archway,15,502.0,530.0,1.0,0.338056680162
675,Archway,15,499.0,529.0,1.0,0.338056680162
676,Archway,15,499.0,530.0,1.0,0.338056680162
677,Archway,15,500.0,529.0,1.0,0.338056680162
678,Archway,15,504.0,535.0,1.0,0.338056680162
679,Archway,15,492.0,526.0,1.0,0.338056680162
680,Archway,15,493.0,527.0,1.0,0.338056680162
681,Archway,15,503.0,535.0,1.0,0.338056680162
682,Archway,15,503.0,531.0,1.0,0.338056680162
683,Archway,15,498.0,526.0,1.0,0.338056680162
684,Archway,15,507.0,535.0,1.0,0.338056680162
685,Archway,15,496.0,526.0,1.0,0.338056680162
686,Archway,15,501.0,531.0,1.0,0.338056680162
687,Archway,15,501.0,529.0,1.0,0.338056680162
688,Archway,15,504.0,536.0,1.0,0.338056680162
689,Archway,15,507.0,537.0,1.0,0.338056680162
690,Archway,15,500.0,530.0,1.0,0.338056680162
691,Archway,15,500.0,531.0,1.0,0.338056680162
692,Archway,15,494.0,526.0,1.0,0.338056680162
693,Archway,15,491.0,535.0,1.0,0.338056680162
694,Archway,15,508.0,534.0,1.0,0.338056680162
695,Archway,15,491.0,527.0,1.0,0.338056680162
696,Archway,15,499.0,530.0,1.0,0.338056680162
697,Archway,15,498.0,530.0,1.0,0.338056680162
698,Archway,16,518.0,545.0,1.0,0.206140350877
699,Archway,16,510.0,541.0,1.0,0.206140350877
700,Archway,16,509.0,541.0,1.0,0.206140350877
701,Archway,16,509.0,541.0,1.0,0.206140350877
702,Archway,16,514.0,545.0,1.0,0.206140350877
703,Archway,16,509.0,541.0,1.0,0.206140350877
704,Archway,16,512.0,542.0,1.0,0.206140350877
705,Archway,16,518.0,552.0,1.0,0.206140350877
706,Archway,16,515.0,545.0,1.0,0.206140350877
707,Archway,16,524.0,553.0,1.0,0.206140350877
708,Archway,16,523.0,552.0,1.0,0.206140350877
709,Archway,16,522.0,551.0,1.0,0.206140350877
710,Archway,16,510.0,541.0,1.0,0.206140350877
711,Archway,16,521.0,551.0,1.0,0.206140350877
712,Archway,16,518.0,553.0,1.0,0.206140350877
713,Archway,16,513.0,546.0,1.0,0.206140350877
714,Archway,16,510.0,541.0,1.0,0.206140350877
715,Archway,16,516.0,546.0,1.0,0.206140350877
716,Archway,16,515.0,545.0,1.0,0.206140350877
717,Archway,16,524.0,552.0,1.0,0.206140350877
718,Archway,16,510.0,542.0,1.0,0.206140350877
719,Archway,16,516.0,547.0,1.0,0.206140350877
720,Archway,16,517.0,545.0,1.0,0.206140350877
721,Archway,16,511.0,542.0,1.0,0.206140350877
722,Archway,16,515.0,546.0,1.0,0.206140350877
723,Archway,16,525.0,555.0,1.0,0.206140350877
724,Archway,16,510.0,541.0,1.0,0.206140350877
725,Archway,16,509.0,542.0,1.0,0.206140350877
726,Archway,16,522.0,552.0,1.0,0.206140350877
727,Archway,16,509.0,541.0,1.0,0.206140350877
728,Archway,17,527.0,557.0,1.0,0.4
729,Archway,17,534.0,563.0,1.0,0.4
730,Archway,17,535.0,565.0,1.0,0.4
731,Archway,17,539.0,567.0,1.0,0.4
732,Archway,17,529.0,556.0,1.0,0.4
733,Archway,17,530.0,557.0,1.0,0.4
734,Archway,17,539.0,565.0,1.0,0.4
735,Archway,17,530.0,556.0,1.0,0.4
736,Archway,17,535.0,565.0,1.0,0.4
737,Archway,17,537.0,566.0,1.0,0.4
738,Archway,18,545.0,573.0,1.0,0.481203007519
739,Archway,18,555.0,581.0,1.0,0.481203007519
740,Archway,18,540.0,573.0,1.0,0.481203007519
741,Archway,18,541.0,574.0,1.0,0.481203007519
742,Archway,18,540.0,575.0,1.0,0.481203007519
743,Archway,18,548.0,579.0,1.0,0.481203007519
744,Archway,18,549.0,578.0,1.0,0.481203007519
745,Archway,19,572.0,599.0,1.0,0.515789473684
746,Archway,19,568.0,593.0,1.0,0.515789473684
747,Archway,19,568.0,593.0,1.0,0.515789473684
748,Archway,19,564.0,592.0,1.0,0.515789473684
749,Archway,19,555.0,586.0,1.0,0.515789473684
750,Archway,20,587.0,614.0,1.0,0.638157894738
751,Archway,20,580.0,615.0,1.0,0.638157894738
752,Archway,20,584.0,615.0,1.0,0.638157894738
753,Archway,20,584.0,615.0,1.0,0.638157894738
754,Archway,21,599.0,623.0,1.0,2.5
755,Archway,22,600.0,632.0,1.0,0.473684210527
756,Archway,22,610.0,640.0,1.0,0.473684210527
757,Archway,22,610.0,640.0,1.0,0.473684210527
758,Archway,22,607.0,639.0,1.0,0.473684210527
759,Archway,23,625.0,651.0,1.0,1.68421052632
760,Archway,24,0.0,0.0,0.0,2.23684210526
761,Archway,25,0.0,0.0,0.0,2.26315789474
762,Archway,26,669.0,699.0,1.0,0.184210526316
763,Arnos Grove,2,0.0,0.0,0.0,0.631578947368
764,Arnos Grove,3,0.0,0.0,0.0,0.157894736842
765,Arnos Grove,4,0.0,0.0,0.0,0.315789473684
766,Arnos Grove,5,0.0,0.0,0.0,1.02631578947
767,Arnos Grove,6,0.0,0.0,0.0,2.02631578947
768,Arnos Grove,7,379.0,413.0,1.0,0.65789473684
769,Arnos Grove,7,368.0,406.0,1.0,0.65789473684
770,Arnos Grove,8,0.0,0.0,0.0,1.65789473684
771,Arnos Grove,9,398.0,437.0,1.0,0.736842105263
772,Arnos Grove,9,401.0,436.0,1.0,0.736842105263
773,Arnos Grove,9,402.0,437.0,1.0,0.736842105263
774,Arnos Grove,10,429.0,463.0,1.0,1.02631578947
775,Arnos Grove,10,424.0,460.0,1.0,1.02631578947
776,Arnos Grove,10,419.0,453.0,1.0,1.02631578947
777,Arnos Grove,11,435.0,471.0,1.0,3.78947368421
778,Arnos Grove,12,438.0,481.0,1.0,1.14736842105
779,Arnos Grove,12,446.0,485.0,1.0,1.14736842105
780,Arnos Grove,12,447.0,483.0,1.0,1.14736842105
781,Arnos Grove,12,451.0,486.0,1.0,1.14736842105
782,Arnos Grove,12,442.0,483.0,1.0,1.14736842105
783,Arnos Grove,13,466.0,506.0,1.0,1.69298245614
784,Arnos Grove,13,457.0,499.0,1.0,1.69298245614
785,Arnos Grove,13,458.0,499.0,1.0,1.69298245614
786,Arnos Grove,14,477.0,512.0,1.0,0.868421052633
787,Arnos Grove,14,472.0,513.0,1.0,0.868421052633
788,Arnos Grove,14,478.0,518.0,1.0,0.868421052633
789,Arnos Grove,14,477.0,514.0,1.0,0.868421052633
790,Arnos Grove,15,492.0,532.0,1.0,0.165789473684
791,Arnos Grove,15,490.0,531.0,1.0,0.165789473684
792,Arnos Grove,15,496.0,536.0,1.0,0.165789473684
793,Arnos Grove,15,496.0,536.0,1.0,0.165789473684
794,Arnos Grove,15,490.0,530.0,1.0,0.165789473684
795,Arnos Grove,15,491.0,531.0,1.0,0.165789473684
796,Arnos Grove,15,489.0,532.0,1.0,0.165789473684
797,Arnos Grove,15,496.0,536.0,1.0,0.165789473684
798,Arnos Grove,15,492.0,534.0,1.0,0.165789473684
799,Arnos Grove,15,501.0,540.0,1.0,0.165789473684
800,Arnos Grove,16,511.0,553.0,1.0,0.169172932331
801,Arnos Grove,16,499.0,543.0,1.0,0.169172932331
802,Arnos Grove,16,510.0,553.0,1.0,0.169172932331
803,Arnos Grove,16,511.0,551.0,1.0,0.169172932331
804,Arnos Grove,16,498.0,541.0,1.0,0.169172932331
805,Arnos Grove,16,511.0,553.0,1.0,0.169172932331
806,Arnos Grove,16,498.0,549.0,1.0,0.169172932331
807,Arnos Grove,17,513.0,557.0,1.0,0.228070175438
808,Arnos Grove,17,515.0,557.0,1.0,0.228070175438
809,Arnos Grove,17,514.0,558.0,1.0,0.228070175438
810,Arnos Grove,17,519.0,559.0,1.0,0.228070175438
811,Arnos Grove,17,515.0,557.0,1.0,0.228070175438
812,Arnos Grove,17,523.0,561.0,1.0,0.228070175438
813,Arnos Grove,18,537.0,575.0,1.0,0.657894736842
814,Arnos Grove,19,557.0,595.0,1.0,0.684210526316
815,Arnos Grove,20,569.0,606.0,1.0,0.46052631579
816,Arnos Grove,20,569.0,607.0,1.0,0.46052631579
817,Arnos Grove,21,0.0,0.0,0.0,0.5
818,Arnos Grove,22,601.0,637.0,1.0,0.315789473684
819,Arnos Grove,23,617.0,654.0,1.0,0.789473684211
820,Arnos Grove,24,0.0,0.0,0.0,0.394736842105
821,Arnos Grove,25,0.0,0.0,0.0,0.263157894737
822,Arsenal,1,0.0,0.0,0.0,0.0263157894737
823,Arsenal,3,0.0,0.0,0.0,0.0263157894737
824,Arsenal,4,0.0,0.0,0.0,0.368421052632
825,Arsenal,5,0.0,0.0,0.0,0.578947368421
826,Arsenal,6,371.0,399.0,1.0,1.10526315789
827,Arsenal,7,395.0,420.0,1.0,0.315789473684
828,Arsenal,7,391.0,412.0,1.0,0.315789473684
829,Arsenal,8,398.0,423.0,1.0,0.710526315789
830,Arsenal,9,416.0,438.0,1.0,0.401315789473
831,Arsenal,9,424.0,444.0,1.0,0.401315789473
832,Arsenal,9,410.0,437.0,1.0,0.401315789473
833,Arsenal,9,422.0,444.0,1.0,0.401315789473
834,Arsenal,10,442.0,463.0,1.0,1.27631578948
835,Arsenal,10,433.0,455.0,1.0,1.27631578948
836,Arsenal,11,452.0,476.0,1.0,0.618421052633
837,Arsenal,11,451.0,476.0,1.0,0.618421052633
838,Arsenal,11,448.0,473.0,1.0,0.618421052633
839,Arsenal,11,453.0,476.0,1.0,0.618421052633
840,Arsenal,12,459.0,486.0,1.0,1.16447368421
841,Arsenal,12,462.0,486.0,1.0,1.16447368421
842,Arsenal,12,465.0,490.0,1.0,1.16447368421
843,Arsenal,12,458.0,483.0,1.0,1.16447368421
844,Arsenal,13,474.0,499.0,1.0,1.59649122807
845,Arsenal,13,482.0,505.0,1.0,1.59649122807
846,Arsenal,13,474.0,499.0,1.0,1.59649122807
847,Arsenal,14,499.0,525.0,1.0,0.482456140352
848,Arsenal,14,495.0,524.0,1.0,0.482456140352
849,Arsenal,14,484.0,514.0,1.0,0.482456140352
850,Arsenal,14,493.0,516.0,1.0,0.482456140352
851,Arsenal,14,486.0,511.0,1.0,0.482456140352
852,Arsenal,14,496.0,525.0,1.0,0.482456140352
853,Arsenal,15,497.0,538.0,1.0,0.357894736842
854,Arsenal,15,514.0,540.0,1.0,0.357894736842
855,Arsenal,15,498.0,526.0,1.0,0.357894736842
856,Arsenal,15,503.0,533.0,1.0,0.357894736842
857,Arsenal,15,498.0,526.0,1.0,0.357894736842
858,Arsenal,16,525.0,552.0,1.0,0.552631578947
859,Arsenal,16,527.0,552.0,1.0,0.552631578947
860,Arsenal,16,514.0,544.0,1.0,0.552631578947
861,Arsenal,17,542.0,569.0,1.0,0.552631578945
862,Arsenal,17,538.0,561.0,1.0,0.552631578945
863,Arsenal,18,560.0,583.0,1.0,1.02631578947
864,Arsenal,19,568.0,592.0,1.0,0.276315789473
865,Arsenal,19,570.0,594.0,1.0,0.276315789473
866,Arsenal,20,579.0,602.0,1.0,0.342105263158
867,Arsenal,21,0.0,0.0,0.0,0.315789473684
868,Arsenal,22,0.0,0.0,0.0,0.289473684211
869,Arsenal,23,0.0,0.0,0.0,0.473684210526
870,Arsenal,24,0.0,0.0,0.0,0.210526315789
871,Arsenal,25,654.0,677.0,1.0,0.315789473684
872,Arsenal,26,0.0,0.0,0.0,0.184210526316
873,Ashfield House B,1,0.0,0.0,0.0,0.105263157895
874,Ashfield House B,2,0.0,0.0,0.0,0.131578947368
875,Ashfield House B,3,0.0,0.0,0.0,0.394736842105
876,Ashfield House B,4,338.0,369.0,1.0,1.05263157895
877,Ashfield House B,5,0.0,0.0,0.0,0.684210526316
878,Ashfield House B,6,0.0,0.0,0.0,0.289473684211
879,Ashfield House B,7,369.0,410.0,1.0,0.5
880,Ashfield House B,7,369.0,409.0,1.0,0.5
881,Ashfield House B,8,395.0,430.0,1.0,1.60526315789
882,Ashfield House B,9,401.0,436.0,1.0,2.47368421053
883,Ashfield House B,10,427.0,460.0,1.0,2.03947368421
884,Ashfield House B,10,432.0,464.0,1.0,2.03947368421
885,Ashfield House B,11,449.0,479.0,1.0,0.811403508772
886,Ashfield House B,11,446.0,480.0,1.0,0.811403508772
887,Ashfield House B,11,446.0,478.0,1.0,0.811403508772
888,Ashfield House B,11,437.0,466.0,1.0,0.811403508772
889,Ashfield House B,11,438.0,467.0,1.0,0.811403508772
890,Ashfield House B,11,443.0,476.0,1.0,0.811403508772
891,Ashfield House B,12,464.0,495.0,1.0,3.23684210527
892,Ashfield House B,12,455.0,488.0,1.0,3.23684210527
893,Ashfield House B,13,469.0,501.0,1.0,0.986842105263
894,Ashfield House B,13,470.0,504.0,1.0,0.986842105263
895,Ashfield House B,13,463.0,497.0,1.0,0.986842105263
896,Ashfield House B,13,470.0,503.0,1.0,0.986842105263
897,Ashfield House B,13,470.0,504.0,1.0,0.986842105263
898,Ashfield House B,13,468.0,501.0,1.0,0.986842105263
899,Ashfield House B,14,482.0,519.0,1.0,0.221804511278
900,Ashfield House B,14,488.0,523.0,1.0,0.221804511278
901,Ashfield House B,14,483.0,520.0,1.0,0.221804511278
902,Ashfield House B,14,482.0,515.0,1.0,0.221804511278
903,Ashfield House B,14,480.0,516.0,1.0,0.221804511278
904,Ashfield House B,14,479.0,515.0,1.0,0.221804511278
905,Ashfield House B,14,489.0,524.0,1.0,0.221804511278
906,Ashfield House B,14,487.0,523.0,1.0,0.221804511278
907,Ashfield House B,14,487.0,524.0,1.0,0.221804511278
908,Ashfield House B,14,483.0,520.0,1.0,0.221804511278
909,Ashfield House B,14,484.0,520.0,1.0,0.221804511278
910,Ashfield House B,14,484.0,520.0,1.0,0.221804511278
911,Ashfield House B,14,478.0,515.0,1.0,0.221804511278
912,Ashfield House B,14,486.0,523.0,1.0,0.221804511278
913,Ashfield House B,15,504.0,537.0,1.0,0.631578947368
914,Ashfield House B,15,494.0,530.0,1.0,0.631578947368
915,Ashfield House B,15,504.0,537.0,1.0,0.631578947368
916,Ashfield House B,15,493.0,528.0,1.0,0.631578947368
917,Ashfield House B,15,498.0,534.0,1.0,0.631578947368
918,Ashfield House B,16,521.0,552.0,1.0,0.338345864661
919,Ashfield House B,16,511.0,544.0,1.0,0.338345864661
920,Ashfield House B,16,523.0,555.0,1.0,0.338345864661
921,Ashfield House B,16,508.0,541.0,1.0,0.338345864661
922,Ashfield House B,16,512.0,546.0,1.0,0.338345864661
923,Ashfield House B,16,511.0,545.0,1.0,0.338345864661
924,Ashfield House B,16,524.0,555.0,1.0,0.338345864661
925,Ashfield House B,17,528.0,560.0,1.0,0.15350877193
926,Ashfield House B,17,528.0,559.0,1.0,0.15350877193
927,Ashfield House B,17,521.0,556.0,1.0,0.15350877193
928,Ashfield House B,17,533.0,565.0,1.0,0.15350877193
929,Ashfield House B,17,527.0,558.0,1.0,0.15350877193
930,Ashfield House B,17,540.0,570.0,1.0,0.15350877193
931,Ashfield House B,18,0.0,0.0,0.0,0.605263157895
932,Ashfield House B,19,560.0,591.0,1.0,0.271929824561
933,Ashfield House B,19,556.0,587.0,1.0,0.271929824561
934,Ashfield House B,19,555.0,586.0,1.0,0.271929824561
935,Ashfield House B,20,575.0,612.0,1.0,0.526315789474
936,Ashfield House B,21,0.0,0.0,0.0,0.789473684211
937,Ashfield House B,22,606.0,633.0,1.0,0.789473684211
938,Ashfield House B,23,619.0,649.0,1.0,0.355263157894
939,Ashfield House B,23,623.0,653.0,1.0,0.355263157894
940,Ashfield House B,24,0.0,0.0,0.0,0.5
941,Ashfield House B,25,0.0,0.0,0.0,0.289473684211
942,Ashfield House C,1,0.0,0.0,0.0,0.0263157894737
943,Ashfield House C,3,0.0,0.0,0.0,0.605263157895
944,Ashfield House C,4,0.0,0.0,0.0,0.894736842105
945,Ashfield House C,5,0.0,0.0,0.0,0.315789473684
946,Ashfield House C,6,355.0,404.0,1.0,0.210526315789
947,Ashfield House C,7,378.0,418.0,1.0,0.447368421053
948,Ashfield House C,8,0.0,0.0,0.0,1.0
949,Ashfield House C,9,415.0,446.0,1.0,0.421052631579
950,Ashfield House C,9,399.0,437.0,1.0,0.421052631579
951,Ashfield House C,10,428.0,460.0,1.0,1.21052631579
952,Ashfield House C,11,0.0,0.0,0.0,2.31578947368
953,Ashfield House C,12,444.0,483.0,1.0,3.86842105263
954,Ashfield House C,13,463.0,497.0,1.0,0.605263157893
955,Ashfield House C,13,470.0,503.0,1.0,0.605263157893
956,Ashfield House C,13,465.0,500.0,1.0,0.605263157893
957,Ashfield House C,14,479.0,515.0,1.0,0.491228070177
958,Ashfield House C,14,482.0,523.0,1.0,0.491228070177
959,Ashfield House C,14,484.0,523.0,1.0,0.491228070177
960,Ashfield House C,15,493.0,530.0,1.0,0.28947368421
961,Ashfield House C,15,503.0,538.0,1.0,0.28947368421
962,Ashfield House C,15,498.0,536.0,1.0,0.28947368421
963,Ashfield House C,15,495.0,532.0,1.0,0.28947368421
964,Ashfield House C,15,490.0,530.0,1.0,0.28947368421
965,Ashfield House C,16,454.0,547.0,1.0,1.15789473684
966,Ashfield House C,17,521.0,556.0,1.0,0.219298245614
967,Ashfield House C,17,532.0,564.0,1.0,0.219298245614
968,Ashfield House C,17,530.0,564.0,1.0,0.219298245614
969,Ashfield House C,18,540.0,572.0,1.0,0.342105263158
970,Ashfield House C,19,559.0,591.0,1.0,0.131578947369
971,Ashfield House C,19,562.0,593.0,1.0,0.131578947369
972,Ashfield House C,20,583.0,615.0,1.0,0.105263157894
973,Ashfield House C,20,569.0,602.0,1.0,0.105263157894
974,Ashfield House C,21,0.0,0.0,0.0,0.0526315789474
975,Ashfield House C,22,0.0,0.0,0.0,0.289473684211
