,destination,arr_time_binned,arr_time,exit_time,total,origin,hist_total
1762,Green Park,20,608,625,1,644,0.571428571
1763,Green Park,20,602,617,1,513,0.571428571
1764,Green Park,20,606,622,1,513,0.571428571
1765,Green Park,20,606,622,1,513,0.571428571
1766,Green Park,21,621,638,1,513,2.5
1767,Green Park,21,626,644,1,513,2.5
1768,Green Park,22,642,659,1,513,0.857142857
1769,Green Park,22,639,658,1,644,0.857142857
1770,Green Park,22,640,657,1,513,0.857142857
1771,Green Park,22,640,660,1,513,0.857142857
1772,Green Park,22,644,661,1,513,0.857142857
1773,Green Park,22,640,660,1,513,0.857142857
1774,Green Park,22,634,655,1,513,0.857142857
1775,Green Park,23,655,675,1,513,0.8
1776,Green Park,23,655,675,1,513,0.8
1777,Green Park,23,655,681,1,513,0.8
1778,Green Park,23,656,687,1,644,0.8
1779,Green Park,23,648,666,1,513,0.8
1780,Green Park,24,663,679,1,513,1.333333333
1781,Green Park,24,668,690,1,513,1.333333333
1782,Green Park,24,670,693,1,513,1.333333333
1783,Green Park,25,687,708,1,513,0.625
1784,Green Park,25,690,710,1,644,0.625
1785,Green Park,25,676,698,1,513,0.625
1786,Green Park,25,678,694,1,513,0.625
1787,Green Park,25,683,703,1,644,0.625
1788,Green Park,25,679,697,1,513,0.625
1789,Green Park,25,684,703,1,644,0.625
1790,Green Park,25,683,702,1,644,0.625
1791,Green Park,26,693,712,1,513,0.428571429
1792,Green Park,26,696,712,1,644,0.428571429
1793,Green Park,26,699,717,1,513,0.428571429
1794,Green Park,26,704,725,1,513,0.428571429
1795,Green Park,26,705,722,1,513,0.428571429
1796,Green Park,26,693,710,1,513,0.428571429
1797,Green Park,26,696,717,1,513,0.428571429
1798,Green Park,26,692,710,1,513,0.428571429
1799,Green Park,26,696,711,1,513,0.428571429
1800,Green Park,26,705,722,1,513,0.428571429
1801,Green Park,26,702,719,1,513,0.428571429
1802,Green Park,26,693,713,1,644,0.428571429
1803,Green Park,26,693,713,1,644,0.428571429
1804,Green Park,26,699,717,1,513,0.428571429
1805,Green Park,27,714,729,1,513,1
1806,Green Park,27,714,734,1,644,1
1807,Green Park,27,709,727,1,513,1
1808,Green Park,27,715,731,1,513,1
1809,Green Park,27,716,739,1,644,1
1810,Green Park,27,712,735,1,513,1
1811,Green Park,27,716,739,1,644,1
1812,Green Park,27,708,734,1,644,1
1813,Greenford,4,366,405,1,513,1
1814,Greenford,7,413,453,1,513,1
1815,Greenford,10,455,493,1,513,1
1816,Greenford,16,553,596,1,513,1
1817,Greenford,26,696,741,1,513,1
1818,Greenwich DLR,19,591,619,1,513,1
1819,Greenwich DLR,23,659,687,1,513,1
1820,Greenwich DLR,26,705,734,1,513,1
1821,Gunnersbury,4,366,412,1,644,1
1822,Gunnersbury,11,470,522,1,644,1
1823,Gunnersbury,16,541,598,1,644,1
1824,Gunnersbury,18,578,624,1,644,1
1825,Gunnersbury,21,621,658,1,644,1
1826,Gunnersbury,25,679,725,1,644,0.5
1827,Gunnersbury,25,682,727,1,644,0.5
1828,Hackney Central,12,483,516,1,513,1
1829,Hackney Central,27,716,745,1,513,1
1830,Hackney Downs,27,715,731,1,513,1
1831,Haggerston,8,433,459,1,513,1
1832,Haggerston,18,574,595,1,644,1
1833,Haggerston,20,610,638,1,513,1
1834,Haggerston,27,711,736,1,644,1
1835,Hainault,5,376,417,1,513,1
1836,Hainault,7,410,447,1,513,1
1837,Hainault,8,432,472,1,513,1
1838,Hainault,15,527,572,1,644,1
1839,Hainault,18,583,621,1,513,1
1840,Hainault,20,615,654,1,513,1
1841,Hainault,22,644,678,1,513,1
1842,Hammersmith D,6,403,434,1,644,1
1843,Hammersmith D,7,420,454,1,644,1
1844,Hammersmith D,9,449,487,1,644,0.666666667
1845,Hammersmith D,9,442,474,1,644,0.666666667
1846,Hammersmith D,9,449,487,1,644,0.666666667
1847,Hammersmith D,11,480,515,1,644,1
1848,Hammersmith D,13,507,548,1,644,0.5
1849,Hammersmith D,13,498,531,1,513,0.5
1850,Hammersmith D,16,542,572,1,644,1
1851,Hammersmith D,17,563,618,1,644,1
1852,Hammersmith D,18,578,608,1,644,1
1853,Hammersmith D,22,638,670,1,644,0.5
1854,Hammersmith D,22,632,666,1,513,0.5
1855,Hammersmith D,23,660,694,1,644,0.5
1856,Hammersmith D,23,660,694,1,644,0.5
1857,Hammersmith D,24,675,725,1,513,0.5
1858,Hammersmith D,24,662,692,1,513,0.5
1859,Hammersmith D,24,671,703,1,644,0.5
1860,Hammersmith D,24,665,701,1,513,0.5
1861,Hammersmith D,25,681,716,1,513,1
1862,Hammersmith D,26,697,735,1,644,1
1863,Hammersmith D,27,712,741,1,644,0.666666667
1864,Hammersmith D,27,714,743,1,644,0.666666667
1865,Hammersmith D,27,714,743,1,644,0.666666667
1866,Hampstead,11,474,506,1,513,1
1867,Hampstead,16,545,573,1,644,1
1868,Hampstead,21,626,659,1,513,1
1869,Hampstead,27,713,744,1,644,1
1870,Hampton Court,12,481,554,1,513,1
1871,Hanger Lane,5,377,410,1,513,1
1872,Hanger Lane,9,440,480,1,513,1
1873,Hanger Lane,12,487,528,1,513,1
1874,Hanger Lane,14,513,555,1,513,0.5
1875,Hanger Lane,14,523,560,1,513,0.5
1876,Hanger Lane,15,536,571,1,513,1
1877,Hanger Lane,19,599,635,1,513,1
1878,Hanger Lane,22,631,668,1,513,1
1879,Harlesden,19,588,642,1,513,1
1880,Harold Wood,24,662,712,1,513,1
1881,Harrow On The Hill,18,582,631,1,644,1
1882,Harrow On The Hill,26,704,755,1,513,1
1883,Harrow Wealdstone,22,642,679,1,644,1
1884,Harrow Wealdstone,25,681,737,1,513,1
1885,Harrow Wealdstone,27,709,813,1,644,1
1886,Hatton Cross,24,667,740,1,644,1
1887,Hayes & Harlington,7,420,475,1,513,1
1888,Heathrow Term 5,20,609,677,1,513,1
1889,Heathrow Terminal 4 LU,25,690,757,1,644,1
1890,Heathrow Terminals 123 LU,14,516,587,1,513,1
1891,Heathrow Terminals 123 LU,27,715,779,1,644,1
1892,Hendon Central,8,424,463,1,644,1
1893,Hendon Central,9,446,485,1,513,1
1894,Hendon Central,24,672,706,1,513,1
1895,Hendon Central,25,690,730,1,513,0.5
1896,Hendon Central,25,688,737,1,513,0.5
1897,Hendon Central,26,697,737,1,513,1
1898,Hendon Central,27,710,745,1,513,0.5
1899,Hendon Central,27,719,761,1,513,0.5
1900,Heron Quays,2,345,363,1,644,0.5
1901,Heron Quays,2,333,352,1,513,0.5
1902,Heron Quays,5,387,408,1,644,1
1903,Heron Quays,6,396,417,1,513,2
1904,Heron Quays,7,409,429,1,644,1
1905,Heron Quays,8,423,441,1,644,1
1906,Heron Quays,10,465,485,1,513,1
1907,Heron Quays,10,453,473,1,644,1
1908,Heron Quays,11,474,492,1,513,0.666666667
1909,Heron Quays,11,475,497,1,644,0.666666667
1910,Heron Quays,11,475,492,1,513,0.666666667
1911,Heron Quays,12,482,501,1,513,0.75
1912,Heron Quays,12,487,505,1,513,0.75
1913,Heron Quays,12,482,501,1,513,0.75
1914,Heron Quays,12,490,509,1,513,0.75
1915,Heron Quays,13,499,518,1,513,0.666666667
1916,Heron Quays,13,506,526,1,513,0.666666667
1917,Heron Quays,13,507,526,1,513,0.666666667
1918,Heron Quays,13,507,526,1,513,0.666666667
1919,Heron Quays,13,509,526,1,513,0.666666667
1920,Heron Quays,13,504,522,1,513,0.666666667
1921,Heron Quays,14,520,539,1,513,2
1922,Heron Quays,14,517,534,1,513,2
1923,Heron Quays,14,523,539,1,513,2
1924,Heron Quays,15,529,546,1,513,0.714285714
1925,Heron Quays,15,527,546,1,513,0.714285714
1926,Heron Quays,15,530,549,1,513,0.714285714
1927,Heron Quays,15,533,553,1,644,0.714285714
1928,Heron Quays,15,530,550,1,513,0.714285714
1929,Heron Quays,15,528,546,1,513,0.714285714
1930,Heron Quays,15,539,557,1,513,0.714285714
1931,Heron Quays,16,548,564,1,513,2.5
1932,Heron Quays,16,543,560,1,513,2.5
1933,Heron Quays,17,567,585,1,513,0.8
1934,Heron Quays,17,557,572,1,513,0.8
1935,Heron Quays,17,556,572,1,513,0.8
1936,Heron Quays,17,570,590,1,513,0.8
1937,Heron Quays,17,563,581,1,513,0.8
1938,Heron Quays,18,578,596,1,513,1.333333333
1939,Heron Quays,18,572,588,1,513,1.333333333
1940,Heron Quays,18,575,593,1,644,1.333333333
1941,Heron Quays,19,599,618,1,513,0.75
1942,Heron Quays,19,587,604,1,644,0.75
1943,Heron Quays,19,597,612,1,644,0.75
1944,Heron Quays,19,590,609,1,513,0.75
1945,Heron Quays,20,601,623,1,513,1.5
1946,Heron Quays,20,606,622,1,513,1.5
1947,Heron Quays,21,626,643,1,513,1
1948,Heron Quays,21,627,642,1,513,1
1949,Heron Quays,21,629,648,1,513,1
1950,Heron Quays,22,635,653,1,513,0.75
1951,Heron Quays,22,633,653,1,513,0.75
1952,Heron Quays,22,635,653,1,513,0.75
1953,Heron Quays,22,638,658,1,513,0.75
1954,Heron Quays,23,655,674,1,513,1
1955,Heron Quays,23,658,678,1,644,1
1956,Heron Quays,24,675,692,1,644,0.5
1957,Heron Quays,24,668,688,1,513,0.5
1958,Heron Quays,24,666,683,1,513,0.5
1959,Heron Quays,24,668,688,1,513,0.5
1960,Heron Quays,24,668,688,1,513,0.5
1961,Heron Quays,24,668,688,1,513,0.5
1962,Heron Quays,25,689,707,1,513,0.6
1963,Heron Quays,25,688,707,1,513,0.6
1964,Heron Quays,25,682,703,1,513,0.6
1965,Heron Quays,25,684,703,1,644,0.6
1966,Heron Quays,25,690,708,1,513,0.6
1967,Heron Quays,26,704,723,1,513,0.6
1968,Heron Quays,26,697,713,1,513,0.6
1969,Heron Quays,26,691,708,1,513,0.6
1970,Heron Quays,26,697,712,1,513,0.6
1971,Heron Quays,26,704,723,1,513,0.6
1972,High Barnet,14,518,563,1,513,1
1973,High Barnet,24,663,718,1,513,1
1974,High Street Kensington,11,475,510,1,644,1
1975,High Street Kensington,15,537,569,1,644,1
1976,High Street Kensington,16,545,577,1,644,1
1977,High Street Kensington,16,543,573,1,513,1
1978,High Street Kensington,19,600,627,1,644,1
1979,High Street Kensington,22,634,663,1,513,0.5
1980,High Street Kensington,22,641,669,1,513,0.5
1981,High Street Kensington,24,665,695,1,513,1
1982,High Street Kensington,25,679,703,1,513,0.333333333
1983,High Street Kensington,25,685,714,1,513,0.333333333
1984,High Street Kensington,25,690,718,1,644,0.333333333
1985,High Street Kensington,26,691,718,1,644,0.5
1986,High Street Kensington,26,692,718,1,644,0.5
1987,High Street Kensington,27,707,729,1,513,2
1988,Highams Park,25,690,763,1,513,1
1989,Highbury & Islington,17,558,581,1,513,1
1990,Highbury & Islington,20,604,623,1,644,0.5
1991,Highbury & Islington,20,604,623,1,644,0.5
1992,Highgate,17,557,589,1,513,1
1993,Highgate,24,668,703,1,513,1
1994,Highgate,25,678,713,1,513,0.333333333
1995,Highgate,25,678,713,1,513,0.333333333
1996,Highgate,25,687,720,1,513,0.333333333
1997,Highgate,27,718,749,1,513,1
1998,Hillingdon,18,584,656,1,644,1
1999,Hillingdon,27,713,783,1,644,1
2000,Holborn,5,376,384,1,513,0.5
2001,Holborn,5,376,385,1,513,0.5
2002,Holborn,7,412,422,1,513,1
2003,Holborn,8,430,439,1,513,0.75
2004,Holborn,8,430,440,1,513,0.75
2005,Holborn,8,425,435,1,513,0.75
2006,Holborn,8,425,435,1,513,0.75
2007,Holborn,9,438,447,1,513,1
2008,Holborn,9,447,460,1,513,1
2009,Holborn,9,437,447,1,513,1
2010,Holborn,9,444,453,1,513,1
2011,Holborn,9,447,459,1,513,1
2012,Holborn,10,464,473,1,513,1.666666667
2013,Holborn,10,457,465,1,513,1.666666667
2014,Holborn,10,451,460,1,513,1.666666667
2015,Holborn,11,467,480,1,644,1
2016,Holborn,11,473,481,1,513,1
2017,Holborn,11,478,486,1,513,1
2018,Holborn,11,474,484,1,513,1
2019,Holborn,11,472,481,1,513,1
2020,Holborn,11,479,490,1,513,1
2021,Holborn,12,495,503,1,513,1.25
2022,Holborn,12,490,499,1,513,1.25
2023,Holborn,12,495,502,1,513,1.25
2024,Holborn,12,483,492,1,513,1.25
2025,Holborn,13,500,510,1,513,0.5625
2026,Holborn,13,506,513,1,513,0.5625
2027,Holborn,13,509,517,1,513,0.5625
2028,Holborn,13,509,517,1,513,0.5625
2029,Holborn,13,510,524,1,513,0.5625
2030,Holborn,13,499,507,1,513,0.5625
2031,Holborn,13,496,505,1,513,0.5625
2032,Holborn,13,502,510,1,513,0.5625
2033,Holborn,13,507,516,1,513,0.5625
2034,Holborn,13,504,514,1,513,0.5625
2035,Holborn,13,507,515,1,513,0.5625
2036,Holborn,13,509,523,1,513,0.5625
2037,Holborn,13,504,514,1,513,0.5625
2038,Holborn,13,510,521,1,513,0.5625
2039,Holborn,13,506,516,1,513,0.5625
2040,Holborn,13,498,507,1,513,0.5625
2041,Holborn,14,516,525,1,513,0.833333333
2042,Holborn,14,524,539,1,513,0.833333333
2043,Holborn,14,516,526,1,513,0.833333333
2044,Holborn,14,511,521,1,513,0.833333333
2045,Holborn,14,523,531,1,513,0.833333333
2046,Holborn,14,524,535,1,513,0.833333333
2047,Holborn,14,520,529,1,513,0.833333333
2048,Holborn,14,518,538,1,513,0.833333333
2049,Holborn,14,512,524,1,513,0.833333333
2050,Holborn,14,518,529,1,513,0.833333333
2051,Holborn,14,523,537,1,513,0.833333333
2052,Holborn,14,517,529,1,513,0.833333333
2053,Holborn,15,528,540,1,513,0.625
2054,Holborn,15,536,546,1,513,0.625
2055,Holborn,15,540,550,1,513,0.625
2056,Holborn,15,539,553,1,513,0.625
2057,Holborn,15,539,550,1,513,0.625
2058,Holborn,15,529,540,1,513,0.625
2059,Holborn,15,539,551,1,513,0.625
2060,Holborn,15,531,545,1,644,0.625
2061,Holborn,15,527,538,1,513,0.625
2062,Holborn,15,537,551,1,644,0.625
2063,Holborn,15,527,538,1,513,0.625
2064,Holborn,15,540,549,1,513,0.625
2065,Holborn,15,539,550,1,513,0.625
2066,Holborn,15,540,548,1,513,0.625
2067,Holborn,15,526,537,1,513,0.625
2068,Holborn,15,532,542,1,513,0.625
2069,Holborn,16,548,557,1,513,0.692307692
2070,Holborn,16,548,557,1,513,0.692307692
2071,Holborn,16,551,563,1,513,0.692307692
2072,Holborn,16,549,557,1,513,0.692307692
2073,Holborn,16,551,558,1,513,0.692307692
2074,Holborn,16,555,564,1,513,0.692307692
2075,Holborn,16,541,549,1,513,0.692307692
2076,Holborn,16,554,565,1,513,0.692307692
2077,Holborn,16,542,557,1,644,0.692307692
2078,Holborn,16,547,558,1,513,0.692307692
2079,Holborn,16,550,559,1,513,0.692307692
2080,Holborn,16,542,554,1,513,0.692307692
2081,Holborn,16,543,553,1,513,0.692307692
2082,Holborn,17,558,566,1,513,0.777777778
2083,Holborn,17,562,571,1,513,0.777777778
2084,Holborn,17,565,575,1,513,0.777777778
2085,Holborn,17,556,564,1,513,0.777777778
2086,Holborn,17,568,577,1,513,0.777777778
2087,Holborn,17,559,569,1,513,0.777777778
2088,Holborn,17,563,573,1,513,0.777777778
2089,Holborn,17,562,570,1,513,0.777777778
2090,Holborn,17,561,570,1,513,0.777777778
2091,Holborn,18,573,582,1,513,0.8
2092,Holborn,18,585,596,1,513,0.8
2093,Holborn,18,571,581,1,513,0.8
2094,Holborn,18,580,588,1,513,0.8
2095,Holborn,18,582,589,1,513,0.8
2096,Holborn,18,583,592,1,513,0.8
2097,Holborn,18,573,582,1,513,0.8
2098,Holborn,18,575,586,1,513,0.8
2099,Holborn,18,579,588,1,513,0.8
2100,Holborn,18,579,587,1,513,0.8
2101,Holborn,19,592,601,1,513,1
2102,Holborn,19,599,607,1,513,1
2103,Holborn,19,586,595,1,513,1
2104,Holborn,19,588,601,1,513,1
2105,Holborn,19,588,600,1,513,1
2106,Holborn,19,594,603,1,513,1
2107,Holborn,20,615,624,1,513,0.583333333
2108,Holborn,20,604,612,1,513,0.583333333
2109,Holborn,20,605,616,1,513,0.583333333
2110,Holborn,20,605,616,1,513,0.583333333
2111,Holborn,20,611,621,1,513,0.583333333
2112,Holborn,20,612,622,1,513,0.583333333
2113,Holborn,20,608,621,1,513,0.583333333
2114,Holborn,20,609,620,1,513,0.583333333
2115,Holborn,20,602,614,1,513,0.583333333
2116,Holborn,20,607,615,1,513,0.583333333
2117,Holborn,20,608,620,1,513,0.583333333
2118,Holborn,20,605,623,1,644,0.583333333
2119,Holborn,21,619,628,1,513,1
2120,Holborn,21,617,629,1,513,1
2121,Holborn,21,624,632,1,513,1
2122,Holborn,21,619,632,1,644,1
2123,Holborn,21,619,628,1,513,1
2124,Holborn,21,628,637,1,513,1
2125,Holborn,21,619,628,1,513,1
2126,Holborn,22,632,643,1,513,1
2127,Holborn,22,644,661,1,644,1
2128,Holborn,22,645,655,1,513,1
2129,Holborn,22,638,647,1,513,1
2130,Holborn,22,636,647,1,513,1
2131,Holborn,22,636,647,1,513,1
2132,Holborn,22,637,648,1,513,1
2133,Holborn,22,637,648,1,513,1
2134,Holborn,23,654,662,1,513,1
2135,Holborn,23,650,661,1,513,1
2136,Holborn,23,660,670,1,513,1
2137,Holborn,23,650,656,1,513,1
2138,Holborn,23,657,664,1,513,1
2139,Holborn,23,657,666,1,513,1
2140,Holborn,23,647,656,1,513,1
2141,Holborn,24,663,680,1,644,0.857142857
2142,Holborn,24,668,677,1,513,0.857142857
2143,Holborn,24,672,685,1,513,0.857142857
2144,Holborn,24,675,683,1,513,0.857142857
2145,Holborn,24,674,684,1,513,0.857142857
2146,Holborn,24,662,670,1,513,0.857142857
2147,Holborn,24,670,685,1,644,0.857142857
2148,Holborn,25,679,688,1,513,0.727272727
2149,Holborn,25,683,692,1,513,0.727272727
2150,Holborn,25,681,693,1,513,0.727272727
2151,Holborn,25,679,688,1,513,0.727272727
2152,Holborn,25,681,693,1,513,0.727272727
2153,Holborn,25,683,692,1,513,0.727272727
2154,Holborn,25,681,693,1,513,0.727272727
2155,Holborn,25,681,693,1,513,0.727272727
2156,Holborn,25,679,695,1,644,0.727272727
2157,Holborn,25,687,696,1,513,0.727272727
2158,Holborn,25,689,696,1,513,0.727272727
2159,Holborn,26,703,711,1,513,1.125
2160,Holborn,26,698,708,1,513,1.125
2161,Holborn,26,704,713,1,513,1.125
2162,Holborn,26,692,700,1,513,1.125
2163,Holborn,26,692,701,1,513,1.125
2164,Holborn,26,702,711,1,513,1.125
2165,Holborn,26,700,710,1,513,1.125
2166,Holborn,26,701,710,1,513,1.125
2167,Holborn,27,710,718,1,513,0.666666667
2168,Holborn,27,710,719,1,513,0.666666667
2169,Holborn,27,715,725,1,513,0.666666667
2170,Holborn,27,716,724,1,513,0.666666667
2171,Holborn,27,711,720,1,513,0.666666667
2172,Holborn,27,709,717,1,513,0.666666667
2173,Holborn,27,713,722,1,513,0.666666667
2174,Holborn,27,710,719,1,513,0.666666667
2175,Holborn,27,708,718,1,513,0.666666667
2176,Holborn,27,710,718,1,513,0.666666667
2177,Holborn,27,706,715,1,513,0.666666667
2178,Holborn,27,717,724,1,513,0.666666667
2179,Holborn,27,707,718,1,513,0.666666667
2180,Holborn,27,719,728,1,513,0.666666667
2181,Holborn,27,713,722,1,513,0.666666667
2182,Holland Park,9,440,460,1,513,1
2183,Holland Park,12,484,507,1,513,0.5
2184,Holland Park,12,484,507,1,513,0.5
2185,Holland Park,13,498,520,1,513,1
2186,Holland Park,20,613,634,1,513,1
2187,Holland Park,25,689,718,1,644,1
2188,Holland Park,26,699,724,1,513,1
2189,Holloway Road,10,456,479,1,513,1
2190,Holloway Road,17,561,584,1,513,1
2191,Holloway Road,21,623,644,1,513,1
2192,Holloway Road,25,689,714,1,513,1
2193,Hornchurch,22,642,691,1,644,1
2194,Hounslow Central,18,579,638,1,513,0.5
2195,Hounslow Central,18,579,638,1,513,0.5
2196,Hounslow Central,22,638,700,1,513,1
2197,Hounslow East,27,714,775,1,644,1
2198,Hounslow West,22,638,702,1,513,1
2199,Hoxton,15,535,563,1,644,1
2200,Hyde Park Corner,12,491,515,1,513,1
2201,Hyde Park Corner,16,552,572,1,513,1
2202,Hyde Park Corner,17,557,578,1,513,1
2203,Hyde Park Corner,18,585,603,1,513,1
2204,Hyde Park Corner,19,588,611,1,513,1
2205,Hyde Park Corner,20,607,638,1,644,0.333333333
2206,Hyde Park Corner,20,606,638,1,644,0.333333333
2207,Hyde Park Corner,20,606,638,1,644,0.333333333
2208,Hyde Park Corner,21,629,648,1,513,0.2
2209,Hyde Park Corner,21,618,639,1,513,0.2
2210,Hyde Park Corner,21,618,639,1,513,0.2
2211,Hyde Park Corner,21,618,639,1,513,0.2
2212,Hyde Park Corner,21,630,652,1,513,0.2
2213,Hyde Park Corner,22,641,662,1,513,0.333333333
2214,Hyde Park Corner,22,641,662,1,513,0.333333333
2215,Hyde Park Corner,22,633,654,1,513,0.333333333
2216,Hyde Park Corner,23,657,676,1,513,0.333333333
2217,Hyde Park Corner,23,646,668,1,513,0.333333333
2218,Hyde Park Corner,23,646,668,1,513,0.333333333
2219,Hyde Park Corner,24,663,682,1,513,1
2220,Hyde Park Corner,25,690,713,1,513,0.333333333
2221,Hyde Park Corner,25,679,700,1,513,0.333333333
2222,Hyde Park Corner,25,686,711,1,513,0.333333333
2223,Hyde Park Corner,26,691,713,1,513,2
2224,Hyde Park Corner,27,711,728,1,513,2
2225,Ilford,8,433,466,1,644,1
2226,Ilford,13,500,526,1,513,1
2227,Ilford,20,610,636,1,513,1
2228,Ilford,27,709,748,1,644,1
2229,Imperial Wharf,12,481,523,1,644,1
2230,Imperial Wharf,20,601,647,1,513,1
2231,Island Gardens,16,552,595,1,644,1
2232,Island Gardens,22,637,659,1,644,1
2233,Island Gardens,25,689,714,1,513,1
2234,Kennington,9,447,463,1,513,1
2235,Kennington,18,578,592,1,513,1
2236,Kensal Green,27,707,742,1,644,1
2237,Kensington Olympia,17,565,611,1,513,1
2238,Kensington Olympia,18,582,626,1,644,1
2239,Kensington Olympia,20,614,650,1,644,0.333333333
2240,Kensington Olympia,20,614,658,1,513,0.333333333
2241,Kensington Olympia,20,614,658,1,513,0.333333333
2242,Kentish Town,7,406,429,1,513,1
2243,Kentish Town,8,425,446,1,513,1
2244,Kentish Town,12,493,525,1,644,1
2245,Kentish Town,13,503,525,1,513,1
2246,Kentish Town,14,517,542,1,513,1
2247,Kentish Town,16,553,576,1,513,1
2248,Kentish Town,17,565,591,1,513,1
2249,Kentish Town,18,579,601,1,513,0.5
2250,Kentish Town,18,578,601,1,513,0.5
2251,Kentish Town,19,598,625,1,513,1
2252,Kentish Town,21,618,638,1,513,1
2253,Kentish Town,22,643,663,1,513,1
2254,Kentish Town,23,653,681,1,513,1
2255,Kentish Town,24,666,686,1,513,1
2256,Kentish Town,26,694,718,1,513,0.5
2257,Kentish Town,26,702,726,1,513,0.5
2258,Kew Bridge,13,499,551,1,513,1
2259,Kew Gardens,6,395,439,1,644,1
2260,Kew Gardens,19,587,644,1,644,0.5
2261,Kew Gardens,19,587,644,1,644,0.5
2262,Kew Gardens,23,651,692,1,644,1
2263,Kilburn,8,422,451,1,513,1
2264,Kilburn,12,492,520,1,513,1
2265,Kilburn,16,546,571,1,513,1
2266,Kilburn,23,646,675,1,513,1
2267,Kilburn Park,7,406,432,1,513,1
2268,Kilburn Park,18,582,611,1,513,1
2269,Kings Cross M,13,506,527,1,644,1
2270,Kings Cross M,14,511,540,1,644,1
2271,Kings Cross M,27,707,726,1,644,1
2272,Kings Cross N,12,482,497,1,513,1
2273,Kings Cross N,13,506,518,1,513,0.5
2274,Kings Cross N,13,508,522,1,513,0.5
2275,Kings Cross N,14,521,542,1,513,2
2276,Kings Cross N,16,553,568,1,513,1
2277,Kings Cross N,16,541,556,1,513,1
2278,Kings Cross N,17,563,580,1,644,1
2279,Kings Cross N,17,566,583,1,513,1
2280,Kings Cross N,18,582,597,1,513,0.666666667
2281,Kings Cross N,18,577,593,1,513,0.666666667
2282,Kings Cross N,18,573,590,1,513,0.666666667
2283,Kings Cross N,19,588,603,1,513,0.5
2284,Kings Cross N,19,588,603,1,513,0.5
2285,Kings Cross N,19,594,607,1,513,0.5
2286,Kings Cross N,19,594,607,1,513,0.5
2287,Kings Cross N,20,603,620,1,644,2
2288,Kings Cross N,22,639,652,1,513,3
2289,Kings Cross N,23,648,664,1,513,0.25
2290,Kings Cross N,23,651,667,1,513,0.25
2291,Kings Cross N,23,648,663,1,513,0.25
2292,Kings Cross N,23,654,668,1,513,0.25
2293,Kings Cross N,23,656,672,1,513,0.25
2294,Kings Cross N,23,653,668,1,513,0.25
2295,Kings Cross N,23,646,659,1,513,0.25
2296,Kings Cross N,23,648,663,1,513,0.25
2297,Kings Cross N,24,661,676,1,513,1.5
2298,Kings Cross N,24,661,675,1,513,1.5
2299,Kings Cross N,25,677,690,1,513,0.75
2300,Kings Cross N,25,686,700,1,513,0.75
2301,Kings Cross N,25,676,690,1,513,0.75
2302,Kings Cross N,25,682,696,1,513,0.75
