exit_time_binned,origin,total
3,Ponders End,0.0263157894737
3,Pontoon Dock,0.131578947368
3,Poplar,0.263157894737
3,Preston Road,0.315789473684
3,Prince Regent,0.0526315789474
3,Purfleet,0.0263157894737
3,Purley,0.0263157894737
3,Putney,1.44736842105
3,Putney Bridge,0.342105263158
3,Queens Park,1.0
3,Queensbury,0.263157894737
3,Queenstown Road Battersea,0.236842105263
3,Queensway,0.736842105263
3,Rainham Essex,0.0263157894737
3,Ravenscourt Park,0.0263157894737
3,Raynes Park,0.131578947368
3,Redbridge,1.44736842105
3,Richmond,2.52631578947
3,Rickmansworth,0.184210526316
3,Romford,0.684210526316
3,Royal Albert,0.105263157895
3,Royal Oak,0.0263157894737
3,Royal Victoria,0.631578947368
3,Ruislip Gardens,0.210526315789
3,Ruislip Manor,0.0263157894737
3,Russell Square,0.0263157894737
3,Selhurst,0.0263157894737
3,Seven Kings,0.421052631579
3,Seven Sisters,1.21052631579
3,Shadwell DLR,0.289473684211
3,Shenfield,0.0789473684211
3,Shepherds Bush LU,2.31578947368
3,Sloane Square,1.02631578947
3,Snaresbrook,1.63157894737
3,South Ealing,0.289473684211
3,South Harrow,0.0526315789474
3,South Kensington,0.394736842105
3,South Kenton,0.421052631579
3,South Quay,0.552631578947
3,South Ruislip,0.605263157895
3,South Wimbledon,0.421052631579
3,South Woodford,2.5
3,Southall,0.921052631579
3,Southbury,0.0263157894737
3,Southfields,0.315789473684
3,Southgate,0.394736842105
3,Southwark,0.0263157894737
3,St James's Park,0.0789473684211
3,St Johns Wood,0.447368421053
3,St Margarets London,0.0263157894737
3,St Mary Cray,0.105263157895
3,Stamford Brook,0.131578947368
3,Stanmore,0.578947368421
3,Stockwell,0.789473684211
3,Stonebridge Park,0.131578947368
3,Stoneleigh,0.105263157895
3,Stratford,2.47368421053
3,Stratford High Street,0.0263157894737
3,Strawberry Hill,0.0526315789474
3,Streatham Common,0.0526315789474
3,Sudbury Town,0.157894736842
3,Surbiton,1.15789473684
3,Surrey Quays,0.0263157894737
3,Swiss Cottage,0.210526315789
3,Sydenham Hill,0.0263157894737
3,Sydenham SR,0.5
3,Syon Lane,0.131578947368
3,Tadworth,0.0263157894737
3,Temple,0.0263157894737
3,Thames Ditton,0.105263157895
3,Theydon Bois,1.42105263158
3,Thornton Heath,0.0789473684211
3,Tooting Bec,0.763157894737
3,Tooting Broadway,2.02631578947
3,Tottenham Court Road,0.131578947368
3,Tottenham Hale,0.289473684211
3,Totteridge,0.789473684211
3,Tower Hill,0.157894736842
3,Tufnell Park,0.473684210526
3,Tulse Hill,0.0263157894737
3,Turnham Green,0.842105263158
3,Turnpike Lane,0.421052631579
3,Twickenham,0.184210526316
3,Upminster,0.157894736842
3,Upminster Bridge,0.842105263158
3,Upney,0.657894736842
3,Upton Park,1.21052631579
3,Uxbridge,0.0263157894737
3,Vauxhall,0.0263157894737
3,Victoria,1.07894736842
3,Walthamstow Central,1.47368421053
3,Wandsw'th Common,0.0263157894737
3,Wandsworth Town,1.52631578947
3,Wanstead,0.710526315789
3,Wapping,0.0263157894737
3,Warren Street,0.0263157894737
3,Warwick Avenue,0.315789473684
3,Waterloo,0.0263157894737
3,Waterloo JLE,0.105263157895
3,Watford Junction,0.447368421053
3,Watford Met,0.0789473684211
3,Welling,0.0263157894737
3,Wembley Central,0.315789473684
3,Wembley Park,0.473684210526
3,West Acton,0.394736842105
3,West Drayton,0.105263157895
3,West Ealing,0.0263157894737
3,West Finchley,0.342105263158
3,West Ham,0.289473684211
3,West Hampstead,0.263157894737
3,West Harrow,0.0263157894737
3,West India Quay,0.157894736842
3,West Kensington,0.105263157895
3,West Norwood,0.0526315789474
3,West Ruislip,0.842105263158
3,West Silvertown,0.105263157895
3,Westbourne Park,0.131578947368
3,Westferry,0.789473684211
3,Westminster,0.0526315789474
3,White City,0.0789473684211
3,White Hart Lane,0.0526315789474
3,Whitton,0.131578947368
3,Willesden Green,0.526315789474
3,Willesden Junction,0.157894736842
3,Wimbledon,1.78947368421
3,Wimbledon Park,0.131578947368
3,Winchmore Hill,0.0526315789474
3,Wood Green,0.263157894737
3,Wood Street,0.0263157894737
3,Woodford,2.07894736842
3,Woodside Park,0.605263157895
3,Woolwich Arsenal NR,0.0526315789474
3,Worcester Park,0.0526315789474
4,Abbey Road,0.157894736842
4,Abbey Wood,0.131578947368
4,Acton Town,0.394736842105
4,Aldgate East,0.131578947368
4,All Saints,0.0263157894737
4,Amersham,0.315789473684
4,Anerley,0.0263157894737
4,Angel,0.394736842105
4,Archway,1.13157894737
4,Arnos Grove,0.315789473684
4,Arsenal,0.368421052632
4,Ashfield House B,1.05263157895
4,Ashfield House C,0.894736842105
4,Baker Street,0.289473684211
4,Balham,7.39473684211
4,Bank,0.289473684211
4,Barking,1.57894736842
4,Barkingside,1.21052631579
4,Barnehurst,0.0263157894737
4,Barnes,1.78947368421
4,Barnes Bridge,0.5
4,Barons Court,0.105263157895
4,Beckton,1.0
4,Beckton Park,0.289473684211
4,Becontree,1.10526315789
4,Belsize Park,2.47368421053
4,Belvedere,0.0263157894737
4,Bermondsey,0.394736842105
4,Berrylands,0.210526315789
4,Bethnal Green,1.97368421053
4,Bexley,0.0263157894737
4,Bexleyheath,0.105263157895
4,Blackfriars,0.0263157894737
4,Blackhorse Road,1.05263157895
4,Blackwall,0.342105263158
4,Bond Street,0.131578947368
4,Borough,0.184210526316
4,Boston Manor,0.578947368421
4,Bounds Green,1.05263157895
4,Bow Road,2.71052631579
4,Bowes Park,0.0526315789474
4,Brent Cross,1.26315789474
4,Brentford,0.447368421053
4,Brentwood,0.236842105263
4,Brixton,1.31578947368
4,Brockley,0.105263157895
4,Bromley By Bow,1.52631578947
4,Bromley South,0.105263157895
4,Broxbourne,0.105263157895
4,Buckhurst Hill,2.0
4,Burnt Oak,3.28947368421
4,Caledonian Road,0.105263157895
4,Camden Town,1.36842105263
4,Canada Water,0.315789473684
4,Canary Wharf DLR,0.605263157895
4,Canary Wharf LU (E1),0.5
4,Canning Town,3.36842105263
4,Canons Park,0.0526315789474
4,Carpenders Park,0.263157894737
4,Carshalton,0.0526315789474
4,Chadwell Heath,0.131578947368
4,Chalfont & Latimer,0.0263157894737
4,Chalk Farm,1.55263157895
4,Chancery Lane,0.0789473684211
4,Charlton,0.0263157894737
4,Chesham,0.0526315789474
4,Cheshunt,0.0263157894737
4,Chigwell,0.131578947368
4,Chiswick,0.105263157895
4,Chiswick Park,0.0263157894737
4,Chorleywood,0.131578947368
4,Clapham Common,2.71052631579
4,Clapham Junction,1.34210526316
4,Clapham North,2.28947368421
4,Clapham South,7.73684210526
4,Cockfosters,0.657894736842
4,Colindale,2.71052631579
4,Colliers Wood,2.60526315789
4,Crosshbr Ldn Arena,0.815789473684
4,Croxley,0.0263157894737
4,Croydon Stations,0.131578947368
4,Crystal Palace,0.0526315789474
4,Custom House DLR,0.210526315789
4,Cutty Sark,0.447368421053
4,Cyprus,0.131578947368
4,Dagenham Dock,0.157894736842
4,Dagenham East,1.47368421053
4,Dagenham Heathway,2.18421052632
4,Debden,1.68421052632
4,Denmark Hill,0.0263157894737
4,Deptford,0.0263157894737
4,Devons Road,0.210526315789
4,Dollis Hill,0.131578947368
4,Drayton Park,0.184210526316
4,Ealing Broadway,6.5
4,Ealing Common,0.0263157894737
4,Earls Court,1.60526315789
4,Earlsfield,1.15789473684
4,East Acton,0.842105263158
4,East Dulwich,0.0526315789474
4,East Finchley,2.65789473684
4,East Ham,2.47368421053
4,East India,0.921052631579
4,East Putney,0.289473684211
4,Eastcote,0.105263157895
4,Edgware,1.47368421053
4,Edgware Road,0.184210526316
4,Edgware Road M,0.0263157894737
4,Edmonton Green,0.210526315789
4,Elephant & Castle,0.684210526316
4,Elm Park,1.63157894737
4,Elstree & Borehamwood,0.0263157894737
4,Epping,6.02631578947
4,Erith,0.0263157894737
4,Essex Road,7.10526315789
4,Euston,0.947368421053
4,Euston TOC Gates,0.0789473684211
4,Ewell West,0.210526315789
4,Fairlop,0.973684210526
4,Farringdon,0.0526315789474
4,Feltham,1.18421052632
4,Finchley Central,1.28947368421
4,Finchley Road,0.131578947368
4,Finsbury Park,0.210526315789
4,Finsbury Park LU,1.21052631579
4,Forest Gate,0.394736842105
4,Fulham Broadway,0.473684210526
4,Fulwell,0.0263157894737
4,Gallions Reach,0.105263157895
4,Gants Hill,2.55263157895
4,Gidea Park,0.236842105263
4,Gloucester Road,1.36842105263
4,Golders Green,1.21052631579
4,Goodmayes,0.368421052632
4,Grange Hill,1.07894736842
4,Grays,0.0526315789474
4,Green Park,0.263157894737
4,Greenford,1.92105263158
4,Greenwich DLR,0.736842105263
4,Grove Park,0.0526315789474
4,Gunnersbury,0.131578947368
4,Hackney Downs,0.289473684211
4,Hackney Wick,0.157894736842
4,Haggerston,0.0263157894737
4,Hainault,4.57894736842
4,Hammersmith D,1.84210526316
4,Hammersmith M,0.0263157894737
4,Hampstead,0.736842105263
4,Hampton,0.236842105263
4,Hampton Court,0.157894736842
4,Hampton Wick,0.0263157894737
4,Hanger Lane,1.65789473684
4,Hanwell,0.0789473684211
4,Harlesden,0.105263157895
4,Harold Wood,0.105263157895
4,Harringay,0.0263157894737
4,Harrow On The Hill,0.710526315789
4,Harrow Wealdstone,0.184210526316
4,Hatch End,0.263157894737
4,Hatton Cross,0.0789473684211
4,Hayes & Harlington,0.763157894737
4,Headstone Lane,0.0526315789474
4,Heathrow Term 5,0.447368421053
4,Heathrow Terminal 4 LU,0.0263157894737
4,Heathrow Terminals 123 LU,0.184210526316
4,Hendon Central,2.28947368421
4,Herne Hill,0.0263157894737
4,Heron Quays,0.210526315789
4,High Barnet,1.07894736842
4,High Street Kensington,0.868421052632
4,Highams Park,0.0263157894737
4,Highbury & Islington,0.105263157895
4,Highgate,2.10526315789
4,Hillingdon,0.0263157894737
4,Holborn,0.131578947368
4,Holland Park,1.07894736842
4,Holloway Road,0.0789473684211
4,Homerton,0.0526315789474
4,Honor Oak Park,0.0526315789474
4,Hornchurch,2.0
4,Hornsey,0.105263157895
4,Hounslow,0.0263157894737
4,Hounslow Central,0.763157894737
4,Hounslow East,0.789473684211
4,Hounslow West,0.868421052632
4,Hyde Park Corner,0.0263157894737
4,Ickenham,0.289473684211
4,Ilford,0.368421052632
4,Imperial Wharf,0.236842105263
4,Island Gardens,0.736842105263
4,Isleworth,0.526315789474
4,Kennington,0.684210526316
4,Kensal Green,0.552631578947
4,Kensal Rise,0.0263157894737
4,Kentish Town,0.684210526316
4,Kenton,0.131578947368
4,Kew Bridge,0.236842105263
4,Kew Gardens,0.105263157895
4,Kilburn,1.26315789474
4,Kilburn Park,0.526315789474
4,King George V,1.10526315789
4,Kings Cross M,0.0263157894737
4,Kings Cross N,0.473684210526
4,Kings Cross T,0.631578947368
4,Kingsbury,1.18421052632
4,Kingston,0.868421052632
4,Knightsbridge,0.157894736842
4,Ladbroke Grove,0.0789473684211
4,Lancaster Gate,0.578947368421
4,Langdon Park,0.342105263158
4,Lee,0.0263157894737
4,Lewisham DLR,0.578947368421
4,Lewisham NR,0.0263157894737
4,Leyton,8.89473684211
4,Leytonstone,4.02631578947
4,Limehouse DLR,1.89473684211
4,Liverpool Street,0.789473684211
4,London Bridge,1.36842105263
4,London City Airport,0.157894736842
4,London Fields,0.105263157895
4,Loughton,3.63157894737
4,Maida Vale,0.552631578947
4,Manor House,1.44736842105
4,Manor Park,0.552631578947
4,Marble Arch,2.07894736842
4,Maryland,0.263157894737
4,Marylebone,0.0263157894737
4,Mile End,1.71052631579
4,Mill Hill East,0.131578947368
4,Mitcham Eastfields,0.0263157894737
4,Monument,0.157894736842
4,Moor Park,0.5
4,Moorgate,0.315789473684
4,Morden,5.10526315789
4,Mortlake,0.368421052632
4,Motspur Park,0.263157894737
4,Mottingham,0.0263157894737
4,Mudchute,0.947368421053
4,Neasden,0.263157894737
4,New Barnet,0.184210526316
4,New Cross,0.0526315789474
4,New Eltham,0.0263157894737
4,New Malden,1.07894736842
4,New Southgate,0.0263157894737
4,Newbury Park,3.86842105263
4,Norbiton,0.0526315789474
4,Norbury,0.473684210526
4,North Acton,1.89473684211
4,North Dulwich,0.0263157894737
4,North Greenwich,1.60526315789
4,North Harrow,0.131578947368
4,North Sheen,0.368421052632
4,North Wembley,0.131578947368
4,Northfields,0.657894736842
4,Northolt,2.68421052632
4,Northumberld Park,0.157894736842
4,Northwick Park,0.157894736842
4,Northwood,0.447368421053
4,Northwood Hills,0.315789473684
4,Norwood Junction SR,0.0263157894737
4,Notting Hill Gate,2.81578947368
4,Oakleigh Park,0.0263157894737
4,Oakwood,0.894736842105
4,Ockendon,0.0263157894737
4,Old Street,0.131578947368
4,Orpington,0.0789473684211
4,Osterley,0.947368421053
4,Oval,0.894736842105
4,Oxford Circus,0.368421052632
4,Paddington,0.0789473684211
4,Parsons Green,1.02631578947
4,Perivale,0.789473684211
4,Piccadilly Circus,0.0263157894737
4,Pimlico,0.263157894737
4,Pinner,0.0789473684211
4,Plaistow,2.47368421053
4,Plumstead,0.0263157894737
4,Ponders End,0.0789473684211
4,Pontoon Dock,0.157894736842
4,Poplar,0.236842105263
4,Preston Road,0.157894736842
4,Prince Regent,0.315789473684
4,Putney,0.789473684211
4,Putney Bridge,0.631578947368
4,Queens Park,0.736842105263
4,Queensbury,0.263157894737
4,Queenstown Road Battersea,0.342105263158
4,Queensway,1.42105263158
4,Ravenscourt Park,0.447368421053
4,Rayners Lane,0.105263157895
4,Raynes Park,0.552631578947
4,Rectory Road,0.0263157894737
4,Redbridge,1.92105263158
4,Richmond,1.34210526316
4,Rickmansworth,0.368421052632
4,Roding Valley,0.578947368421
4,Romford,1.31578947368
4,Royal Albert,0.368421052632
4,Royal Oak,0.0263157894737
4,Royal Victoria,1.21052631579
4,Ruislip Gardens,0.605263157895
4,Ruislip Manor,0.0263157894737
4,Seven Kings,1.21052631579
4,Seven Sisters,0.973684210526
4,Shadwell DLR,1.10526315789
4,Shenfield,0.0526315789474
4,Shepherds Bush LU,2.5
4,Shepherds Bush Met,0.0263157894737
4,Shortlands,0.105263157895
4,Silver Street,0.0526315789474
4,Sloane Square,2.39473684211
4,Snaresbrook,1.73684210526
4,South Croydon,0.0526315789474
4,South Ealing,0.342105263158
4,South Kensington,2.15789473684
4,South Kenton,0.0526315789474
4,South Quay,1.60526315789
4,South Ruislip,1.84210526316
4,South Wimbledon,1.86842105263
4,South Woodford,3.31578947368
4,Southall,1.13157894737
4,Southfields,0.894736842105
4,Southgate,0.394736842105
4,Southwark,0.0263157894737
4,St James Street,0.0789473684211
4,St James's Park,0.157894736842
4,St Johns,0.0263157894737
4,St Johns Wood,0.921052631579
4,St Margarets London,0.605263157895
4,St Mary Cray,0.0526315789474
4,Stamford Brook,0.421052631579
4,Stanmore,0.657894736842
4,Stepney Green,0.131578947368
4,Stockwell,0.894736842105
4,Stonebridge Park,0.578947368421
4,Stoneleigh,0.578947368421
4,Stratford,5.02631578947
4,Strawberry Hill,0.605263157895
4,Streatham,0.0263157894737
4,Streatham Common,0.868421052632
4,Sudbury Town,0.236842105263
4,Sundridge Park,0.0263157894737
4,Surbiton,0.657894736842
4,Surrey Quays,0.0263157894737
4,Sutton Surrey,0.0263157894737
4,Swiss Cottage,0.342105263158
4,Sydenham SR,0.184210526316
4,Syon Lane,0.210526315789
4,Teddington,0.315789473684
4,Theydon Bois,2.39473684211
4,Thornton Heath,0.394736842105
4,Tooting Bec,2.97368421053
4,Tooting Broadway,3.81578947368
4,Tottenham Court Road,0.184210526316
4,Tottenham Hale,0.157894736842
4,Totteridge,1.23684210526
4,Tower Hill,0.263157894737
4,Tufnell Park,0.5
4,Turnham Green,1.07894736842
4,Turnpike Lane,1.65789473684
4,Twickenham,0.605263157895
4,Upminster,0.105263157895
4,Upminster Bridge,0.973684210526
4,Upney,1.13157894737
4,Upton Park,1.68421052632
4,Uxbridge,0.0526315789474
4,Vauxhall,0.131578947368
4,Vauxhall NR,0.157894736842
4,Victoria,1.68421052632
4,Wallington,0.105263157895
4,Walthamstow Central,1.18421052632
4,Wandsw'th Common,0.0789473684211
4,Wandsworth Town,0.315789473684
4,Wanstead,2.21052631579
4,Wapping,0.289473684211
4,Warwick Avenue,0.552631578947
4,Waterloo,4.26315789474
4,Waterloo JLE,0.0263157894737
4,Watford Junction,1.63157894737
4,Watford Met,0.289473684211
4,Wembley Central,0.789473684211
4,Wembley Park,0.921052631579
4,Wembley Stadium,0.0263157894737
4,West Acton,1.23684210526
4,West Drayton,0.763157894737
4,West Ealing,0.368421052632
4,West Finchley,0.394736842105
4,West Ham,0.289473684211
4,West Hampstead,0.710526315789
4,West Harrow,0.105263157895
4,West India Quay,0.157894736842
4,West Kensington,0.921052631579
4,West Ruislip,0.684210526316
4,West Silvertown,0.210526315789
4,West_Brompton,0.289473684211
4,Westbourne Park,0.0263157894737
4,Westferry,1.86842105263
4,Westminster,0.0526315789474
4,White City,0.947368421053
4,White Hart Lane,0.0263157894737
4,Whitechapel,0.131578947368
4,Whitton,0.368421052632
4,Willesden Green,1.47368421053
4,Willesden Junction,0.421052631579
4,Wimbledon,1.86842105263
4,Wimbledon Park,0.236842105263
4,Winchmore Hill,0.131578947368
4,Wood Green,1.52631578947
4,Wood Lane,0.0263157894737
4,Woodford,3.97368421053
4,Woodside Park,2.78947368421
4,Woolwich Arsenal NR,0.105263157895
4,Woolwich Dockyard,0.157894736842
4,Worcester Park,0.815789473684
5,Abbey Road,0.157894736842
5,Abbey Wood,0.0263157894737
5,Acton Town,0.368421052632
5,Aldgate East,0.447368421053
5,Alexandra Palace,0.131578947368
5,All Saints,0.105263157895
5,Amersham,1.92105263158
5,Angel,1.92105263158
5,Archway,2.26315789474
5,Arnos Grove,1.02631578947
5,Arsenal,0.578947368421
5,Ashfield House B,0.684210526316
5,Ashfield House C,0.315789473684
5,Baker Street,0.394736842105
5,Balham,8.71052631579
5,Bank,0.105263157895
5,Barbican,0.0526315789474
5,Barking,2.18421052632
5,Barkingside,0.815789473684
5,Barnes,1.34210526316
5,Barnes Bridge,0.473684210526
5,Barons Court,0.421052631579
5,Battersea Park,0.0526315789474
5,Beckton,0.815789473684
5,Beckton Park,0.342105263158
5,Becontree,1.15789473684
5,Bellingham,0.0526315789474
5,Belsize Park,3.68421052632
5,Bermondsey,0.473684210526
5,Berrylands,0.394736842105
5,Bethnal Green,2.31578947368
5,Bexley,0.0526315789474
5,Bickley,0.0263157894737
5,Blackfriars,0.447368421053
5,Blackheath,0.0263157894737
5,Blackhorse Road,0.605263157895
5,Blackwall,0.815789473684
5,Bond Street,0.447368421053
5,Borough,0.315789473684
5,Boston Manor,0.157894736842
5,Bounds Green,2.42105263158
5,Bow Church,0.0263157894737
5,Bow Road,1.86842105263
5,Brent Cross,1.07894736842
5,Brentford,0.0789473684211
5,Brentwood,0.0263157894737
5,Brimsdown,0.0526315789474
5,Brixton,3.94736842105
5,Brockley,0.184210526316
5,Bromley By Bow,0.894736842105
5,Bromley North,0.263157894737
5,Bromley South,0.0789473684211
5,Bruce Grove,0.0263157894737
5,Buckhurst Hill,3.15789473684
5,Burnt Oak,2.94736842105
5,Bushey,0.236842105263
5,Caledonian Road,0.736842105263
5,Camden Town,2.39473684211
5,Canada Water,0.868421052632
5,Canary Wharf DLR,1.13157894737
5,Canary Wharf LU (E1),0.394736842105
5,Canning Town,2.89473684211
5,Canons Park,0.131578947368
5,Carpenders Park,0.105263157895
5,Castle Bar Park,0.0263157894737
5,Caterham,0.105263157895
5,Chadwell Heath,0.368421052632
5,Chafford Hundred,0.0263157894737
5,Chalfont & Latimer,0.184210526316
5,Chalk Farm,2.39473684211
5,Chancery Lane,0.0789473684211
5,Charlton,0.0263157894737
5,Cheam,0.0263157894737
5,Chesham,0.0263157894737
5,Chessington South,0.0263157894737
5,Chigwell,1.55263157895
5,Chingford,0.236842105263
5,Chiswick,0.0789473684211
5,Chiswick Park,0.184210526316
5,Chorleywood,1.10526315789
5,Clapham Common,11.2631578947
5,Clapham Junction,3.68421052632
5,Clapham North,5.31578947368
5,Clapham South,12.0526315789
5,Clapton,0.0263157894737
5,Clock House,0.0263157894737
5,Cockfosters,1.78947368421
5,Colindale,2.36842105263
5,Colliers Wood,2.92105263158
5,Crayford,0.0526315789474
5,Crews Hill,0.0263157894737
5,Crofton Park,0.0263157894737
5,Crosshbr Ldn Arena,1.63157894737
5,Croxley,0.184210526316
5,Croydon Stations,0.263157894737
5,Crystal Palace,0.0789473684211
5,Custom House DLR,0.947368421053
5,Cutty Sark,0.763157894737
5,Cyprus,0.263157894737
5,Dagenham Dock,0.368421052632
5,Dagenham East,1.15789473684
5,Dagenham Heathway,4.44736842105
5,Debden,2.47368421053
5,Devons Road,0.157894736842
5,Dollis Hill,0.157894736842
5,Drayton Green,0.131578947368
5,Drayton Park,0.552631578947
5,Ealing Broadway,7.31578947368
5,Ealing Common,0.315789473684
5,Earls Court,1.84210526316
5,Earlsfield,0.973684210526
5,East Acton,1.31578947368
5,East Finchley,3.89473684211
5,East Ham,3.65789473684
5,East India,1.55263157895
5,East Putney,1.26315789474
5,Eastcote,0.394736842105
