,origin,exit_time_binned,arr_time,exit_time,total,hist_total,disp
35855,Upton Park,16,519.0,541.0,1.0,0.600478468899,9:0
35856,Upton Park,16,524.0,551.0,1.0,0.600478468899,9:0
35857,Upton Park,16,527.0,549.0,1.0,0.600478468899,9:0
35858,Upton Park,16,527.0,548.0,1.0,0.600478468899,9:0
35859,Upton Park,17,545.0,566.0,1.0,0.489473684211,9:15
35860,Upton Park,17,544.0,567.0,1.0,0.489473684211,9:15
35861,Upton Park,17,547.0,569.0,1.0,0.489473684211,9:15
35862,Upton Park,17,537.0,558.0,1.0,0.489473684211,9:15
35863,Upton Park,17,529.0,556.0,1.0,0.489473684211,9:15
35864,Upton Park,17,543.0,566.0,1.0,0.489473684211,9:15
35865,Upton Park,17,548.0,568.0,1.0,0.489473684211,9:15
35866,Upton Park,17,535.0,558.0,1.0,0.489473684211,9:15
35867,Upton Park,17,531.0,556.0,1.0,0.489473684211,9:15
35868,Upton Park,17,540.0,564.0,1.0,0.489473684211,9:15
35869,Upton Park,18,552.0,583.0,1.0,1.03947368421,9:30
35870,Upton Park,18,551.0,584.0,1.0,1.03947368421,9:30
35871,Upton Park,18,542.0,584.0,1.0,1.03947368421,9:30
35872,Upton Park,18,543.0,584.0,1.0,1.03947368421,9:30
35873,Upton Park,19,556.0,586.0,1.0,0.151821862348,9:45
35874,Upton Park,19,554.0,589.0,1.0,0.151821862348,9:45
35875,Upton Park,19,553.0,590.0,1.0,0.151821862348,9:45
35876,Upton Park,19,563.0,593.0,1.0,0.151821862348,9:45
35877,Upton Park,19,570.0,598.0,1.0,0.151821862348,9:45
35878,Upton Park,19,555.0,586.0,1.0,0.151821862348,9:45
35879,Upton Park,19,559.0,589.0,1.0,0.151821862348,9:45
35880,Upton Park,19,548.0,589.0,1.0,0.151821862348,9:45
35881,Upton Park,19,571.0,599.0,1.0,0.151821862348,9:45
35882,Upton Park,19,569.0,597.0,1.0,0.151821862348,9:45
35883,Upton Park,19,555.0,586.0,1.0,0.151821862348,9:45
35884,Upton Park,19,549.0,589.0,1.0,0.151821862348,9:45
35885,Upton Park,19,554.0,586.0,1.0,0.151821862348,9:45
35886,Upton Park,20,567.0,601.0,1.0,0.204678362573,10:0
35887,Upton Park,20,575.0,603.0,1.0,0.204678362573,10:0
35888,Upton Park,20,576.0,613.0,1.0,0.204678362573,10:0
35889,Upton Park,20,578.0,607.0,1.0,0.204678362573,10:0
35890,Upton Park,20,563.0,602.0,1.0,0.204678362573,10:0
35891,Upton Park,20,576.0,603.0,1.0,0.204678362573,10:0
35892,Upton Park,20,573.0,610.0,1.0,0.204678362573,10:0
35893,Upton Park,20,576.0,604.0,1.0,0.204678362573,10:0
35894,Upton Park,20,576.0,613.0,1.0,0.204678362573,10:0
35895,Upton Park,21,592.0,622.0,1.0,0.622807017543,10:15
35896,Upton Park,21,593.0,622.0,1.0,0.622807017543,10:15
35897,Upton Park,21,589.0,626.0,1.0,0.622807017543,10:15
35898,Upton Park,22,617.0,641.0,1.0,0.333333333333,10:30
35899,Upton Park,22,599.0,636.0,1.0,0.333333333333,10:30
35900,Upton Park,22,603.0,640.0,1.0,0.333333333333,10:30
35901,Upton Park,23,626.0,649.0,1.0,0.326315789474,10:45
35902,Upton Park,23,624.0,647.0,1.0,0.326315789474,10:45
35903,Upton Park,23,622.0,652.0,1.0,0.326315789474,10:45
35904,Upton Park,23,625.0,647.0,1.0,0.326315789474,10:45
35905,Upton Park,23,625.0,647.0,1.0,0.326315789474,10:45
35906,Upton Park,24,652.0,674.0,1.0,0.315789473684,11:0
35907,Upton Park,24,626.0,669.0,1.0,0.315789473684,11:0
35908,Upton Park,24,640.0,661.0,1.0,0.315789473684,11:0
35909,Upton Park,25,655.0,676.0,1.0,0.877192982457,11:15
35910,Upton Park,25,662.0,684.0,1.0,0.877192982457,11:15
35911,Upton Park,25,665.0,689.0,1.0,0.877192982457,11:15
35912,Upton Park,26,0.0,0.0,0.0,1.78947368421,11:30
35913,Uxbridge,3,0.0,0.0,0.0,0.0263157894737,5:45
35914,Uxbridge,4,290.0,372.0,1.0,0.0526315789474,6:0
35915,Uxbridge,5,0.0,0.0,0.0,0.552631578947,6:15
35916,Uxbridge,6,0.0,0.0,0.0,0.184210526316,6:30
35917,Uxbridge,7,0.0,0.0,0.0,0.157894736842,6:45
35918,Uxbridge,8,0.0,0.0,0.0,0.368421052632,7:0
35919,Uxbridge,9,0.0,0.0,0.0,0.5,7:15
35920,Uxbridge,10,378.0,457.0,1.0,0.394736842105,7:30
35921,Uxbridge,11,0.0,0.0,0.0,0.605263157895,7:45
35922,Uxbridge,12,0.0,0.0,0.0,0.368421052632,8:0
35923,Uxbridge,13,0.0,0.0,0.0,0.263157894737,8:15
35924,Uxbridge,14,462.0,524.0,1.0,0.315789473684,8:30
35925,Uxbridge,15,469.0,540.0,1.0,0.184210526316,8:45
35926,Uxbridge,16,487.0,555.0,1.0,0.105263157895,9:0
35927,Uxbridge,17,488.0,565.0,1.0,0.131578947368,9:15
35928,Uxbridge,18,0.0,0.0,0.0,0.210526315789,9:30
35929,Uxbridge,19,514.0,588.0,1.0,0.105263157895,9:45
35930,Uxbridge,20,0.0,0.0,0.0,0.157894736842,10:0
35931,Uxbridge,21,546.0,617.0,1.0,0.0526315789474,10:15
35932,Uxbridge,22,570.0,638.0,1.0,0.0131578947369,10:30
35933,Uxbridge,22,553.0,631.0,1.0,0.0131578947369,10:30
35934,Uxbridge,23,0.0,0.0,0.0,0.0526315789474,10:45
35935,Vauxhall,1,0.0,0.0,0.0,0.0263157894737,5:15
35936,Vauxhall,2,0.0,0.0,0.0,0.0526315789474,5:30
35937,Vauxhall,3,0.0,0.0,0.0,0.0263157894737,5:45
35938,Vauxhall,4,0.0,0.0,0.0,0.131578947368,6:0
35939,Vauxhall,5,0.0,0.0,0.0,0.394736842105,6:15
35940,Vauxhall,6,0.0,0.0,0.0,0.526315789474,6:30
35941,Vauxhall,7,0.0,0.0,0.0,0.5,6:45
35942,Vauxhall,8,400.0,421.0,1.0,0.197368421053,7:0
35943,Vauxhall,8,408.0,430.0,1.0,0.197368421053,7:0
35944,Vauxhall,9,428.0,450.0,1.0,0.736842105263,7:15
35945,Vauxhall,10,0.0,0.0,0.0,1.36842105263,7:30
35946,Vauxhall,11,0.0,0.0,0.0,2.28947368421,7:45
35947,Vauxhall,12,460.0,484.0,1.0,1.27631578948,8:0
35948,Vauxhall,12,461.0,486.0,1.0,1.27631578948,8:0
35949,Vauxhall,13,482.0,504.0,1.0,0.54605263158,8:15
35950,Vauxhall,13,475.0,498.0,1.0,0.54605263158,8:15
35951,Vauxhall,13,487.0,508.0,1.0,0.54605263158,8:15
35952,Vauxhall,13,478.0,501.0,1.0,0.54605263158,8:15
35953,Vauxhall,14,494.0,517.0,1.0,1.23684210527,8:30
35954,Vauxhall,14,494.0,515.0,1.0,1.23684210527,8:30
35955,Vauxhall,15,507.0,534.0,1.0,2.02631578947,8:45
35956,Vauxhall,16,525.0,552.0,1.0,0.355263157895,9:0
35957,Vauxhall,16,516.0,544.0,1.0,0.355263157895,9:0
35958,Vauxhall,16,520.0,546.0,1.0,0.355263157895,9:0
35959,Vauxhall,16,511.0,543.0,1.0,0.355263157895,9:0
35960,Vauxhall,17,536.0,562.0,1.0,0.221052631578,9:15
35961,Vauxhall,17,534.0,559.0,1.0,0.221052631578,9:15
35962,Vauxhall,17,546.0,569.0,1.0,0.221052631578,9:15
35963,Vauxhall,17,547.0,569.0,1.0,0.221052631578,9:15
35964,Vauxhall,17,534.0,557.0,1.0,0.221052631578,9:15
35965,Vauxhall,18,561.0,583.0,1.0,0.394736842106,9:30
35966,Vauxhall,18,546.0,574.0,1.0,0.394736842106,9:30
35967,Vauxhall,19,574.0,597.0,1.0,0.394736842105,9:45
35968,Vauxhall,20,578.0,602.0,1.0,0.842105263158,10:0
35969,Vauxhall,21,0.0,0.0,0.0,0.815789473684,10:15
35970,Vauxhall,22,621.0,643.0,1.0,0.473684210526,10:30
35971,Vauxhall,23,627.0,649.0,1.0,0.197368421053,10:45
35972,Vauxhall,23,634.0,656.0,1.0,0.197368421053,10:45
35973,Vauxhall,24,0.0,0.0,0.0,0.578947368421,11:0
35974,Vauxhall,25,655.0,678.0,1.0,0.815789473684,11:15
35975,Vauxhall,26,0.0,0.0,0.0,0.210526315789,11:30
35976,Vauxhall NR,4,0.0,0.0,0.0,0.157894736842,6:0
35977,Vauxhall NR,5,0.0,0.0,0.0,0.105263157895,6:15
35978,Vauxhall NR,6,0.0,0.0,0.0,0.0263157894737,6:30
35979,Vauxhall NR,7,0.0,0.0,0.0,0.210526315789,6:45
35980,Vauxhall NR,8,0.0,0.0,0.0,0.473684210526,7:0
35981,Vauxhall NR,9,418.0,436.0,1.0,0.394736842105,7:15
35982,Vauxhall NR,10,438.0,453.0,1.0,0.684210526316,7:30
35983,Vauxhall NR,11,464.0,479.0,1.0,0.473684210526,7:45
35984,Vauxhall NR,11,459.0,476.0,1.0,0.473684210526,7:45
35985,Vauxhall NR,12,475.0,493.0,1.0,0.763157894737,8:0
35986,Vauxhall NR,13,478.0,500.0,1.0,0.723684210525,8:15
35987,Vauxhall NR,13,484.0,510.0,1.0,0.723684210525,8:15
35988,Vauxhall NR,14,495.0,513.0,1.0,1.52631578947,8:30
35989,Vauxhall NR,15,513.0,535.0,1.0,1.10526315789,8:45
35990,Vauxhall NR,16,520.0,542.0,1.0,0.118421052631,9:0
35991,Vauxhall NR,16,526.0,546.0,1.0,0.118421052631,9:0
35992,Vauxhall NR,16,531.0,549.0,1.0,0.118421052631,9:0
35993,Vauxhall NR,16,523.0,542.0,1.0,0.118421052631,9:0
35994,Vauxhall NR,17,550.0,570.0,1.0,0.657894736842,9:15
35995,Vauxhall NR,18,565.0,582.0,1.0,0.289473684211,9:30
35996,Vauxhall NR,19,0.0,0.0,0.0,0.184210526316,9:45
35997,Vauxhall NR,20,589.0,608.0,1.0,0.236842105263,10:0
35998,Vauxhall NR,21,0.0,0.0,0.0,0.315789473684,10:15
35999,Vauxhall NR,22,608.0,633.0,1.0,0.0964912280703,10:30
36000,Vauxhall NR,22,608.0,633.0,1.0,0.0964912280703,10:30
36001,Vauxhall NR,22,608.0,633.0,1.0,0.0964912280703,10:30
36002,Vauxhall NR,23,0.0,0.0,0.0,0.157894736842,10:45
36003,Vauxhall NR,24,0.0,0.0,0.0,0.289473684211,11:0
36004,Vauxhall NR,25,0.0,0.0,0.0,0.131578947368,11:15
36005,Vauxhall NR,26,676.0,698.0,1.0,0.0438596491227,11:30
36006,Vauxhall NR,26,675.0,699.0,1.0,0.0438596491227,11:30
36007,Vauxhall NR,26,676.0,699.0,1.0,0.0438596491227,11:30
36008,Victoria,1,0.0,0.0,0.0,0.289473684211,5:15
36009,Victoria,2,0.0,0.0,0.0,0.5,5:30
36010,Victoria,3,332.0,353.0,1.0,1.07894736842,5:45
36011,Victoria,4,352.0,364.0,1.0,1.68421052632,6:0
36012,Victoria,5,363.0,381.0,1.0,1.18421052632,6:15
36013,Victoria,6,384.0,398.0,1.0,1.5,6:30
36014,Victoria,6,378.0,393.0,1.0,1.5,6:30
36015,Victoria,7,394.0,414.0,1.0,0.927631578948,6:45
36016,Victoria,7,388.0,408.0,1.0,0.927631578948,6:45
36017,Victoria,7,395.0,410.0,1.0,0.927631578948,6:45
36018,Victoria,7,402.0,418.0,1.0,0.927631578948,6:45
36019,Victoria,8,411.0,430.0,1.0,1.88596491228,7:0
36020,Victoria,8,417.0,433.0,1.0,1.88596491228,7:0
36021,Victoria,8,416.0,433.0,1.0,1.88596491228,7:0
36022,Victoria,9,427.0,443.0,1.0,1.40350877193,7:15
36023,Victoria,9,428.0,448.0,1.0,1.40350877193,7:15
36024,Victoria,9,428.0,445.0,1.0,1.40350877193,7:15
36025,Victoria,9,421.0,436.0,1.0,1.40350877193,7:15
36026,Victoria,9,432.0,448.0,1.0,1.40350877193,7:15
36027,Victoria,9,432.0,449.0,1.0,1.40350877193,7:15
36028,Victoria,10,439.0,456.0,1.0,1.5197368421,7:30
36029,Victoria,10,439.0,457.0,1.0,1.5197368421,7:30
36030,Victoria,10,445.0,461.0,1.0,1.5197368421,7:30
36031,Victoria,10,445.0,463.0,1.0,1.5197368421,7:30
36032,Victoria,10,445.0,463.0,1.0,1.5197368421,7:30
36033,Victoria,10,440.0,459.0,1.0,1.5197368421,7:30
36034,Victoria,10,445.0,463.0,1.0,1.5197368421,7:30
36035,Victoria,10,443.0,461.0,1.0,1.5197368421,7:30
36036,Victoria,11,452.0,469.0,1.0,0.849415204678,7:45
36037,Victoria,11,462.0,477.0,1.0,0.849415204678,7:45
36038,Victoria,11,460.0,475.0,1.0,0.849415204678,7:45
36039,Victoria,11,458.0,473.0,1.0,0.849415204678,7:45
36040,Victoria,11,459.0,475.0,1.0,0.849415204678,7:45
36041,Victoria,11,460.0,475.0,1.0,0.849415204678,7:45
36042,Victoria,11,451.0,469.0,1.0,0.849415204678,7:45
36043,Victoria,11,455.0,471.0,1.0,0.849415204678,7:45
36044,Victoria,11,461.0,477.0,1.0,0.849415204678,7:45
36045,Victoria,11,455.0,471.0,1.0,0.849415204678,7:45
36046,Victoria,11,461.0,477.0,1.0,0.849415204678,7:45
36047,Victoria,11,461.0,477.0,1.0,0.849415204678,7:45
36048,Victoria,11,460.0,477.0,1.0,0.849415204678,7:45
36049,Victoria,11,450.0,467.0,1.0,0.849415204678,7:45
36050,Victoria,11,453.0,469.0,1.0,0.849415204678,7:45
36051,Victoria,11,454.0,469.0,1.0,0.849415204678,7:45
36052,Victoria,11,461.0,477.0,1.0,0.849415204678,7:45
36053,Victoria,11,459.0,475.0,1.0,0.849415204678,7:45
36054,Victoria,12,462.0,483.0,1.0,0.780701754386,8:0
36055,Victoria,12,469.0,486.0,1.0,0.780701754386,8:0
36056,Victoria,12,470.0,487.0,1.0,0.780701754386,8:0
36057,Victoria,12,474.0,489.0,1.0,0.780701754386,8:0
36058,Victoria,12,475.0,490.0,1.0,0.780701754386,8:0
36059,Victoria,12,468.0,485.0,1.0,0.780701754386,8:0
36060,Victoria,12,471.0,487.0,1.0,0.780701754386,8:0
36061,Victoria,12,471.0,487.0,1.0,0.780701754386,8:0
36062,Victoria,12,470.0,487.0,1.0,0.780701754386,8:0
36063,Victoria,12,478.0,494.0,1.0,0.780701754386,8:0
36064,Victoria,12,467.0,486.0,1.0,0.780701754386,8:0
36065,Victoria,12,467.0,483.0,1.0,0.780701754386,8:0
36066,Victoria,12,471.0,487.0,1.0,0.780701754386,8:0
36067,Victoria,12,473.0,488.0,1.0,0.780701754386,8:0
36068,Victoria,12,475.0,490.0,1.0,0.780701754386,8:0
36069,Victoria,12,466.0,483.0,1.0,0.780701754386,8:0
36070,Victoria,12,468.0,488.0,1.0,0.780701754386,8:0
36071,Victoria,12,467.0,483.0,1.0,0.780701754386,8:0
36072,Victoria,12,472.0,489.0,1.0,0.780701754386,8:0
36073,Victoria,12,476.0,490.0,1.0,0.780701754386,8:0
36074,Victoria,12,473.0,489.0,1.0,0.780701754386,8:0
36075,Victoria,13,482.0,498.0,1.0,0.737986270022,8:15
36076,Victoria,13,488.0,505.0,1.0,0.737986270022,8:15
36077,Victoria,13,493.0,509.0,1.0,0.737986270022,8:15
36078,Victoria,13,481.0,498.0,1.0,0.737986270022,8:15
36079,Victoria,13,482.0,498.0,1.0,0.737986270022,8:15
36080,Victoria,13,479.0,498.0,1.0,0.737986270022,8:15
36081,Victoria,13,491.0,507.0,1.0,0.737986270022,8:15
36082,Victoria,13,486.0,502.0,1.0,0.737986270022,8:15
36083,Victoria,13,484.0,504.0,1.0,0.737986270022,8:15
36084,Victoria,13,493.0,509.0,1.0,0.737986270022,8:15
36085,Victoria,13,480.0,496.0,1.0,0.737986270022,8:15
36086,Victoria,13,491.0,507.0,1.0,0.737986270022,8:15
36087,Victoria,13,475.0,497.0,1.0,0.737986270022,8:15
36088,Victoria,13,484.0,500.0,1.0,0.737986270022,8:15
36089,Victoria,13,483.0,500.0,1.0,0.737986270022,8:15
36090,Victoria,13,488.0,502.0,1.0,0.737986270022,8:15
36091,Victoria,13,494.0,509.0,1.0,0.737986270022,8:15
36092,Victoria,13,482.0,498.0,1.0,0.737986270022,8:15
36093,Victoria,13,482.0,498.0,1.0,0.737986270022,8:15
36094,Victoria,13,485.0,500.0,1.0,0.737986270022,8:15
36095,Victoria,13,495.0,510.0,1.0,0.737986270022,8:15
36096,Victoria,13,484.0,500.0,1.0,0.737986270022,8:15
36097,Victoria,13,489.0,504.0,1.0,0.737986270022,8:15
36098,Victoria,14,500.0,515.0,1.0,0.91052631579,8:30
36099,Victoria,14,500.0,515.0,1.0,0.91052631579,8:30
36100,Victoria,14,502.0,520.0,1.0,0.91052631579,8:30
36101,Victoria,14,505.0,522.0,1.0,0.91052631579,8:30
36102,Victoria,14,510.0,525.0,1.0,0.91052631579,8:30
36103,Victoria,14,500.0,515.0,1.0,0.91052631579,8:30
36104,Victoria,14,500.0,515.0,1.0,0.91052631579,8:30
36105,Victoria,14,497.0,514.0,1.0,0.91052631579,8:30
36106,Victoria,14,502.0,520.0,1.0,0.91052631579,8:30
36107,Victoria,14,508.0,524.0,1.0,0.91052631579,8:30
36108,Victoria,14,498.0,515.0,1.0,0.91052631579,8:30
36109,Victoria,14,506.0,524.0,1.0,0.91052631579,8:30
36110,Victoria,14,509.0,525.0,1.0,0.91052631579,8:30
36111,Victoria,14,500.0,515.0,1.0,0.91052631579,8:30
36112,Victoria,14,493.0,511.0,1.0,0.91052631579,8:30
36113,Victoria,14,500.0,517.0,1.0,0.91052631579,8:30
36114,Victoria,14,503.0,520.0,1.0,0.91052631579,8:30
36115,Victoria,14,502.0,522.0,1.0,0.91052631579,8:30
36116,Victoria,14,494.0,511.0,1.0,0.91052631579,8:30
36117,Victoria,14,506.0,522.0,1.0,0.91052631579,8:30
36118,Victoria,15,513.0,528.0,1.0,0.981907894737,8:45
36119,Victoria,15,513.0,528.0,1.0,0.981907894737,8:45
36120,Victoria,15,516.0,532.0,1.0,0.981907894737,8:45
36121,Victoria,15,520.0,537.0,1.0,0.981907894737,8:45
36122,Victoria,15,522.0,537.0,1.0,0.981907894737,8:45
36123,Victoria,15,522.0,539.0,1.0,0.981907894737,8:45
36124,Victoria,15,522.0,539.0,1.0,0.981907894737,8:45
36125,Victoria,15,509.0,526.0,1.0,0.981907894737,8:45
36126,Victoria,15,520.0,539.0,1.0,0.981907894737,8:45
36127,Victoria,15,512.0,527.0,1.0,0.981907894737,8:45
36128,Victoria,15,511.0,527.0,1.0,0.981907894737,8:45
36129,Victoria,15,518.0,534.0,1.0,0.981907894737,8:45
36130,Victoria,15,512.0,527.0,1.0,0.981907894737,8:45
36131,Victoria,15,517.0,534.0,1.0,0.981907894737,8:45
36132,Victoria,15,517.0,536.0,1.0,0.981907894737,8:45
36133,Victoria,15,522.0,539.0,1.0,0.981907894737,8:45
36134,Victoria,16,525.0,544.0,1.0,0.569736842105,9:0
36135,Victoria,16,527.0,545.0,1.0,0.569736842105,9:0
36136,Victoria,16,524.0,545.0,1.0,0.569736842105,9:0
36137,Victoria,16,528.0,547.0,1.0,0.569736842105,9:0
36138,Victoria,16,533.0,551.0,1.0,0.569736842105,9:0
36139,Victoria,16,524.0,543.0,1.0,0.569736842105,9:0
36140,Victoria,16,532.0,551.0,1.0,0.569736842105,9:0
36141,Victoria,16,536.0,555.0,1.0,0.569736842105,9:0
36142,Victoria,16,530.0,549.0,1.0,0.569736842105,9:0
36143,Victoria,16,532.0,551.0,1.0,0.569736842105,9:0
36144,Victoria,16,528.0,547.0,1.0,0.569736842105,9:0
36145,Victoria,16,533.0,553.0,1.0,0.569736842105,9:0
36146,Victoria,16,531.0,549.0,1.0,0.569736842105,9:0
36147,Victoria,16,529.0,548.0,1.0,0.569736842105,9:0
36148,Victoria,16,530.0,549.0,1.0,0.569736842105,9:0
36149,Victoria,16,528.0,545.0,1.0,0.569736842105,9:0
36150,Victoria,16,523.0,543.0,1.0,0.569736842105,9:0
36151,Victoria,16,524.0,543.0,1.0,0.569736842105,9:0
36152,Victoria,16,526.0,543.0,1.0,0.569736842105,9:0
36153,Victoria,16,528.0,545.0,1.0,0.569736842105,9:0
36154,Victoria,17,538.0,556.0,1.0,0.8987854251,9:15
36155,Victoria,17,543.0,562.0,1.0,0.8987854251,9:15
36156,Victoria,17,543.0,564.0,1.0,0.8987854251,9:15
36157,Victoria,17,542.0,562.0,1.0,0.8987854251,9:15
36158,Victoria,17,541.0,570.0,1.0,0.8987854251,9:15
36159,Victoria,17,539.0,556.0,1.0,0.8987854251,9:15
36160,Victoria,17,540.0,559.0,1.0,0.8987854251,9:15
36161,Victoria,17,549.0,570.0,1.0,0.8987854251,9:15
36162,Victoria,17,542.0,565.0,1.0,0.8987854251,9:15
36163,Victoria,17,546.0,566.0,1.0,0.8987854251,9:15
36164,Victoria,17,546.0,566.0,1.0,0.8987854251,9:15
36165,Victoria,17,545.0,564.0,1.0,0.8987854251,9:15
36166,Victoria,17,538.0,557.0,1.0,0.8987854251,9:15
36167,Victoria,18,560.0,578.0,1.0,0.67192982456,9:30
36168,Victoria,18,560.0,578.0,1.0,0.67192982456,9:30
36169,Victoria,18,558.0,580.0,1.0,0.67192982456,9:30
36170,Victoria,18,562.0,578.0,1.0,0.67192982456,9:30
36171,Victoria,18,555.0,574.0,1.0,0.67192982456,9:30
36172,Victoria,18,563.0,580.0,1.0,0.67192982456,9:30
36173,Victoria,18,554.0,574.0,1.0,0.67192982456,9:30
36174,Victoria,18,557.0,576.0,1.0,0.67192982456,9:30
36175,Victoria,18,552.0,571.0,1.0,0.67192982456,9:30
36176,Victoria,18,553.0,574.0,1.0,0.67192982456,9:30
36177,Victoria,18,555.0,574.0,1.0,0.67192982456,9:30
36178,Victoria,18,562.0,580.0,1.0,0.67192982456,9:30
36179,Victoria,18,559.0,578.0,1.0,0.67192982456,9:30
36180,Victoria,18,562.0,580.0,1.0,0.67192982456,9:30
36181,Victoria,18,553.0,573.0,1.0,0.67192982456,9:30
36182,Victoria,19,568.0,587.0,1.0,0.393092105263,9:45
36183,Victoria,19,569.0,589.0,1.0,0.393092105263,9:45
36184,Victoria,19,576.0,591.0,1.0,0.393092105263,9:45
36185,Victoria,19,574.0,599.0,1.0,0.393092105263,9:45
36186,Victoria,19,581.0,599.0,1.0,0.393092105263,9:45
36187,Victoria,19,567.0,588.0,1.0,0.393092105263,9:45
36188,Victoria,19,574.0,591.0,1.0,0.393092105263,9:45
36189,Victoria,19,572.0,589.0,1.0,0.393092105263,9:45
36190,Victoria,19,574.0,591.0,1.0,0.393092105263,9:45
36191,Victoria,19,574.0,591.0,1.0,0.393092105263,9:45
36192,Victoria,19,571.0,589.0,1.0,0.393092105263,9:45
36193,Victoria,19,573.0,595.0,1.0,0.393092105263,9:45
36194,Victoria,19,575.0,591.0,1.0,0.393092105263,9:45
36195,Victoria,19,570.0,589.0,1.0,0.393092105263,9:45
36196,Victoria,19,570.0,587.0,1.0,0.393092105263,9:45
36197,Victoria,19,580.0,598.0,1.0,0.393092105263,9:45
36198,Victoria,20,584.0,602.0,1.0,0.950657894736,10:0
36199,Victoria,20,585.0,601.0,1.0,0.950657894736,10:0
36200,Victoria,20,586.0,602.0,1.0,0.950657894736,10:0
36201,Victoria,20,595.0,612.0,1.0,0.950657894736,10:0
36202,Victoria,20,572.0,613.0,1.0,0.950657894736,10:0
36203,Victoria,20,584.0,601.0,1.0,0.950657894736,10:0
36204,Victoria,20,585.0,601.0,1.0,0.950657894736,10:0
36205,Victoria,20,588.0,604.0,1.0,0.950657894736,10:0
36206,Victoria,21,603.0,621.0,1.0,0.653110047847,10:15
36207,Victoria,21,604.0,622.0,1.0,0.653110047847,10:15
36208,Victoria,21,613.0,629.0,1.0,0.653110047847,10:15
36209,Victoria,21,603.0,620.0,1.0,0.653110047847,10:15
36210,Victoria,21,604.0,622.0,1.0,0.653110047847,10:15
36211,Victoria,21,598.0,616.0,1.0,0.653110047847,10:15
36212,Victoria,21,601.0,618.0,1.0,0.653110047847,10:15
36213,Victoria,21,604.0,622.0,1.0,0.653110047847,10:15
36214,Victoria,21,608.0,625.0,1.0,0.653110047847,10:15
36215,Victoria,21,605.0,623.0,1.0,0.653110047847,10:15
36216,Victoria,21,605.0,624.0,1.0,0.653110047847,10:15
36217,Victoria,22,610.0,638.0,1.0,0.730994152047,10:30
36218,Victoria,22,625.0,641.0,1.0,0.730994152047,10:30
36219,Victoria,22,629.0,645.0,1.0,0.730994152047,10:30
36220,Victoria,22,621.0,642.0,1.0,0.730994152047,10:30
36221,Victoria,22,629.0,645.0,1.0,0.730994152047,10:30
36222,Victoria,22,626.0,642.0,1.0,0.730994152047,10:30
36223,Victoria,22,615.0,637.0,1.0,0.730994152047,10:30
36224,Victoria,22,624.0,641.0,1.0,0.730994152047,10:30
36225,Victoria,22,622.0,639.0,1.0,0.730994152047,10:30
36226,Victoria,23,628.0,646.0,1.0,0.64802631579,10:45
36227,Victoria,23,625.0,648.0,1.0,0.64802631579,10:45
36228,Victoria,23,635.0,648.0,1.0,0.64802631579,10:45
36229,Victoria,23,641.0,660.0,1.0,0.64802631579,10:45
36230,Victoria,23,635.0,649.0,1.0,0.64802631579,10:45
36231,Victoria,23,639.0,657.0,1.0,0.64802631579,10:45
36232,Victoria,23,630.0,649.0,1.0,0.64802631579,10:45
36233,Victoria,23,641.0,659.0,1.0,0.64802631579,10:45
36234,Victoria,24,653.0,668.0,1.0,1.25789473684,11:0
36235,Victoria,24,660.0,675.0,1.0,1.25789473684,11:0
36236,Victoria,24,651.0,665.0,1.0,1.25789473684,11:0
36237,Victoria,24,642.0,667.0,1.0,1.25789473684,11:0
36238,Victoria,24,653.0,668.0,1.0,1.25789473684,11:0
36239,Victoria,25,670.0,685.0,1.0,0.977443609023,11:15
36240,Victoria,25,658.0,678.0,1.0,0.977443609023,11:15
36241,Victoria,25,671.0,685.0,1.0,0.977443609023,11:15
36242,Victoria,25,658.0,678.0,1.0,0.977443609023,11:15
36243,Victoria,25,668.0,684.0,1.0,0.977443609023,11:15
36244,Victoria,25,662.0,678.0,1.0,0.977443609023,11:15
36245,Victoria,25,671.0,685.0,1.0,0.977443609023,11:15
36246,Victoria,26,673.0,693.0,1.0,0.916666666667,11:30
36247,Victoria,26,684.0,700.0,1.0,0.916666666667,11:30
36248,Victoria,26,684.0,700.0,1.0,0.916666666667,11:30
36249,Victoria,26,689.0,705.0,1.0,0.916666666667,11:30
36250,Victoria,26,688.0,704.0,1.0,0.916666666667,11:30
36251,Victoria,26,682.0,698.0,1.0,0.916666666667,11:30
36252,Victoria TOCs,5,0.0,0.0,0.0,0.0263157894737,6:15
36253,W Hampstead LO,10,0.0,0.0,0.0,0.0263157894737,7:30
36254,W Hampstead LO,14,0.0,0.0,0.0,0.0263157894737,8:30
36255,Waddon,6,0.0,0.0,0.0,0.0789473684211,6:30
36256,Waddon,7,0.0,0.0,0.0,0.0526315789474,6:45
36257,Waddon,8,0.0,0.0,0.0,0.131578947368,7:0
36258,Waddon,9,0.0,0.0,0.0,0.0526315789474,7:15
36259,Waddon,10,0.0,0.0,0.0,0.0263157894737,7:30
36260,Waddon,12,0.0,0.0,0.0,0.0263157894737,8:0
36261,Waddon,13,0.0,0.0,0.0,0.0263157894737,8:15
36262,Waddon,15,0.0,0.0,0.0,0.0263157894737,8:45
36263,Waddon,16,0.0,0.0,0.0,0.0526315789474,9:0
36264,Waddon,17,0.0,0.0,0.0,0.0263157894737,9:15
36265,Waddon,19,0.0,0.0,0.0,0.0526315789474,9:45
36266,Waddon,22,0.0,0.0,0.0,0.0263157894737,10:30
36267,Wallington,4,0.0,0.0,0.0,0.105263157895,6:0
